ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID	ALIGNMENT
13573	grow	TELKoshin4	léʲ / léːnə́lə̂ / léʲ / léʲ	l e.⁵/e j	5 7 6	AXN	LEJ	50	50.L.C 50.E.V 50.J.c	2.0 1.5 0.8	le.⁵/ej	0	4370	1795	l e.⁵/e j
13574	grow	KCSKung3	tʲàf / tʲàfə̀nə̀ / tʲàfə̀ / tʲàf	tʲ a.¹/a f	1 7 3	AXN	TAB	17	17.T.C 17.A.V 17.B.c	2.0 1.5 0.8	tʲa.¹/af	0	4347	1790	tʲ a.¹/a f
13575	grow	NJSKung4	nə̌ː / nɑ̀mkə́ / nɑ́mkə́ / nə́	n əː.¹⁵/əː	4 7	AX	NE	41	41.N.C 41.E.V	2.0 1.5	nəː.¹⁵/əː	0	4363	1794	n əː.¹⁵/əː
13576	grow	NMNMundabli3	tœ̌ː / tœ̄ / tœ́ / tœ̄	t œː.¹⁵/œː	1 7	AX	TU	43	43.T.C 43.U.V	2.0 1.5	tœː.¹⁵/œː	0	4347	1790	t œː.¹⁵/œː -
13577	grow	CENMundabli2	tœ̌ː / tœ̂ / tœ́ / tœ̌	t œː.¹⁵/œː	1 7	AX	TU	8	8.T.C 8.U.V	2.0 1.5	tœː.¹⁵/œː	0	4347	1790	t œː.¹⁵/œː -
13578	grow	NGTMunken3	tá / tâ / tā / tǎ	t a.⁵/a	1 7	AX	TA	38	38.T.C 38.A.V	2.0 1.5	ta.⁵/a	0	4347	1790	t a.⁵/a -
13579	grow	NUNMunken4	tá / tâ / tâ / tǎ	t a.⁵/a	1 7	AX	TA	47	47.T.C 47.A.V	2.0 1.5	ta.⁵/a	0	4347	1790	t a.⁵/a -
13580	grow	MCANgun3	tɛ́ / tɔ̂ːǹlân / tɛ̄ / tɛ̂	t ɛ.⁵/ɛ	1 7	AX	TE	27	27.T.C 27.E.V	2.0 1.5	tɛ.⁵/ɛ	0	4347	1790	t ɛ.⁵/ɛ -
13581	grow	KBMNgun4	tɛ́ / tâǹlân / tɛ̂ / tɛ̂ː	t ɛ.⁵/ɛ	1 7	AX	TE	16	16.T.C 16.E.V	2.0 1.5	tɛ.⁵/ɛ	0	4347	1790	t ɛ.⁵/ɛ -
15123	grow	NCCMumfu4	tɔ̄ʔ / tɔ̀ʔɔ́ŋə̀má / tɔ́ʔ / tɔ́ʔ	t ɔ.³/ɔ ʔ	1 7 1	AXN	TUH	32	32.T.C 32.U.V 32.H.c	2.0 1.5 0.8	tɔ.³/ɔʔ	0	4347	1790	t ɔ.³/ɔ ʔ
15124	grow	MEAMumfu3	tɔ̌ʔ / tɔ̂ʔnə̀m / tɔ̂ʔ / tɔ̄ʔ	t ɔ.¹⁵/ɔ ʔ	1 7 1	AXN	TUH	28	28.T.C 28.U.V 28.H.c	2.0 1.5 0.8	tɔ.¹⁵/ɔʔ	0	4347	1790	t ɔ.¹⁵/ɔ ʔ
15575	grow	NMSMissong4	tɛ́ː / tə́tā ~ tâɲə̀ɲáŋ / tɛ́ː / tɛ̂ː	t ɛː.⁵/ɛː	1 7	AX	TE	44	44.T.C 44.E.V	2.0 1.5	tɛː.⁵/ɛː	0	4347	1790	t ɛː.⁵/ɛː -
15576	grow	NDNMissong5	tɛ́ / tâɲə̀ɲáŋ / tɛ̂ / tɛ̂	t ɛ.⁵/ɛ	1 7	AX	TE	34	34.T.C 34.E.V	2.0 1.5	tɛ.⁵/ɛ	0	4347	1790	t ɛ.⁵/ɛ -
18228	grow	NSFBiya5	tɛ́ / tâːɲ̀ɲʲâ / tɛ̄ / tɛ̂	t ɛ.⁵/ɛ	1 7	AX	TE	46	46.T.C 46.E.V	2.0 1.5	tɛ.⁵/ɛ	0	4347	1790	t ɛ.⁵/ɛ -
18229	grow	NJNBiya6	tě / tᴂ́ / tê / tê	t e.¹⁵/e	1 7	AX	TE	40	40.T.C 40.E.V	2.0 1.5	te.¹⁵/e	0	4347	1790	t e.¹⁵/e -
854	guard	NMAAbar1	ɪ̀tɔ̌ːlán~ɪ̀tɔ̀hɔ́lán / ɪ́tɔ̌ːtʃí	ɪ.¹/ɪ t ɔː.¹⁵/ɔː l a.⁵/a n	7 1 7 5 7 4	XBYBYN	ITULAN	42	42.I.V 42.T.C 42.U.V 42.L.C 42.A.V 42.N.c	1.5 1.75 1.3 1.75 1.3 0.8	ɪ.¹/ɪtɔː.¹⁵/ɔːla.⁵/an	0	4381	1805	ɪ.¹/ɪ t ɔː.¹⁵/ɔː l a.⁵/a n
855	guard	NACAbar2	ɪ̀gbɪ́ / ánâːgbɪ́ló	ɪ.¹/ɪ gb ɪ.⁵/ɪ	7 1 7	XBZ	IKI	31	31.I.V 31.K.C 31.I.V	1.5 1.75 0.8	ɪ.¹/ɪgbɪ.⁵/ɪ	0	4372	1801	ɪ.¹/ɪ gb - - ɪ.⁵/ɪ
856	guard	NVIAjumbu1	ŋgə́sə́ / kə̀ŋgə́s	ŋ g ə.⁵/ə s ə.⁵/ə	4 1 7 3 7	ACYBZ	NKESE	49	49.N.C 49.K.C 49.E.V 49.S.C 49.E.V	2.0 1.5 1.3 1.75 0.8	ŋgə.⁵/əsə.⁵/ə	0	4377	1798	ŋ g - ə.⁵/ə s ə.⁵/ə
857	guard	KMNAjumbu2	dʒúə̀ŋ / kə́dʒúə̀ŋlə̀	dʒ u.¹/u ə.¹/ə ŋ	1 7 7 4	AXYN	TYEN	25	25.T.C 25.Y.V 25.E.V 25.N.c	2.0 1.5 1.3 0.8	dʒu.¹/uə.¹/əŋ	0	4381	1803	dʒ u.¹/u ə.¹/ə ŋ
858	guard	KEMBuu1	ǹtʃə̀nə́ / bə̀ntʃə̀nə́	n.¹/n tʃ ə.¹/ə n ə.⁵/ə	4 1 7 4 7	ACYBZ	NTENE	21	21.N.C 21.T.C 21.E.V 21.N.C 21.E.V	2.0 1.5 1.3 1.75 0.8	n.¹/ntʃə.¹/ənə.⁵/ə	0	4378	1802	n.¹/n tʃ - ə.¹/ə n ə.⁵/ə
859	guard	KCYBuu2	ǹtíːnə̀ / bə̀ntíːnə̀	n.¹/n t iː.⁵/iː n ə.¹/ə	4 1 7 4 7	ACYBZ	NTINE	18	18.N.C 18.T.C 18.I.V 18.N.C 18.E.V	2.0 1.5 1.3 1.75 0.8	n.¹/ntiː.⁵/iːnə.¹/ə	0	4378	1802	n.¹/n t - iː.⁵/iː n ə.¹/ə
860	guard	MRYKoshin2	ntʃyə̀nə̀ /  bə́bʷɪ́	n tʃ j ə.¹/ə n ə.¹/ə	4 1 6 7 4 7	ACCYBZ	NTJENE	30	30.N.C 30.T.C 30.J.C 30.E.V 30.N.C 30.E.V	2.0 1.5 1.5 1.3 1.75 0.8	ntʃjə.¹/ənə.¹/ə	0	4378	1802	n tʃ j ə.¹/ə n ə.¹/ə
861	guard	ZKGKung1	wùtsɛ̂nô / ɣyə̂átsɛ̂ʲnə́	w u.¹/u ts ɛ.⁵¹/ɛ n o.⁵¹/o	6 7 2 7 4 7	AXBYBZ	WYCENU	53	53.W.C 53.Y.V 53.C.C 53.E.V 53.N.C 53.U.V	2.0 1.5 1.75 1.3 1.75 0.8	wu.¹/utsɛ.⁵¹/ɛno.⁵¹/o	0	4375	1807	w u.¹/u ts ɛ.⁵¹/ɛ n o.⁵¹/o
862	guard	BNMKung2	ítséɪ́nə̀ / sə́tséɪ́nə̀	i.⁵/i ts e.⁵/e ɪ.⁵/ɪ n ə.¹/ə	7 2 7 7 4 7	XBYYBZ	ICEINE	7	7.I.V 7.C.C 7.E.V 7.I.V 7.N.C 7.E.V	1.5 1.75 1.3 1.3 1.75 0.8	i.⁵/itse.⁵/eɪ.⁵/ɪnə.¹/ə	0	4375	1800	i.⁵/i ts e.⁵/e ɪ.⁵/ɪ n ə.¹/ə
863	guard	LFNMundabli1	ŋkyɛ̀ː ~ ŋkyàɪ̀ / ŋkyɛ̀ ~ ŋkyàɪ̀	ŋ k j ɛː.¹/ɛː	4 1 6 7	ACCZ	NKJE	26	26.N.C 26.K.C 26.J.C 26.E.V	2.0 1.5 1.5 0.8	ŋkjɛː.¹/ɛː	0	4373	1798	ŋ k j - - ɛː.¹/ɛː
864	guard	NINMundabli4	kxyɛ̄ ~ŋ̀kxyɛ̄ɦ / kxyɛ̄ ~ǹkxyɛ̄ɦ	kx j ɛ.³/ɛ	1 6 7	ACX	KJE	39	39.K.C 39.J.C 39.E.V	2.0 1.5 1.5	kxjɛ.³/ɛ	0	4373	1798	- kx j - - ɛ.³/ɛ
865	guard	NEAMunken1	(ǹ)tʃə̀ndɛ́ / bə̀ntʃə̀ndɛ́	tʃ ə.¹/ə n d ɛ.⁵/ɛ	1 7 4 1 7	AXMBZ	TENTE	35	35.T.C 35.E.V 35.N.c 35.T.C 35.E.V	2.0 1.5 1.1 1.75 0.8	tʃə.¹/əndɛ.⁵/ɛ	0	4385	1804	tʃ ə.¹/ə n d ɛ.⁵/ɛ
866	guard	TNTMunken2	ǹlə̀ŋ ~ ǹlə̀ŋə̀ / bə̀nlə̀ŋ ~ bə̀nlə̀ŋ	n.¹/n l ə.¹/ə ŋ	4 5 7 4	ACXN	NLEN	51	51.N.C 51.L.C 51.E.V 51.N.c	2.0 1.5 1.5 0.8	n.¹/nlə.¹/əŋ	0	4390	1806	n.¹/n l ə.¹/ə ŋ
867	guard	WCANgun1	ɪ̀gbɪ̌ː / bəgbø̄	ɪ.¹/ɪ gb ɪː.¹⁵/ɪː	7 1 7	XBZ	IKI	52	52.I.V 52.K.C 52.I.V	1.5 1.75 0.8	ɪ.¹/ɪgbɪː.¹⁵/ɪː	0	4372	1801	ɪ.¹/ɪ gb - - ɪː.¹⁵/ɪː
868	guard	AOMNgun2	gbě / bìgbé	gb e.¹⁵/e	1 7	AX	KE	3	3.K.C 3.E.V	2.0 1.5	gbe.¹⁵/e	0	4372	1797	gb e.¹⁵/e
869	guard	APBMumfu1	ŋ̀kyàk / ø	ŋ.¹/ŋ k j a.¹/a k	4 1 6 7 1	ACCYN	NKJAK	4	4.N.C 4.K.C 4.J.C 4.A.V 4.K.c	2.0 1.5 1.5 1.3 0.8	ŋ.¹/ŋkja.¹/ak	0	4373	1798	ŋ.¹/ŋ k j a.¹/a k -
870	guard	BKBMashi2	mwɪ̀kělə́wə̄ / bʊ́nɪ̀bʊ́lélə̀bó	m w ɪ.¹/ɪ k e.¹⁵/e l ə.⁵/ə w ə.³/ə	4 6 7 1 7 5 7 6 7	ACXBYBYBZ	MWIKELEWE	6	6.M.C 6.W.C 6.I.V 6.K.C 6.E.V 6.L.C 6.E.V 6.W.C 6.E.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.75 0.8	mwɪ.¹/ɪke.¹⁵/elə.⁵/əwə.³/ə	0	4374	1799	m w ɪ.¹/ɪ k e.¹⁵/e l ə.⁵/ə w ə.³/ə
871	guard	KFKMashi1	ŋ̀kè~mwɪ̀kéːlə́ / bʊ́nîbʊ́kéːbʊ́	ŋ.¹/ŋ k e.¹/e	4 1 7	ACZ	NKE	22	22.N.C 22.K.C 22.E.V	2.0 1.5 0.8	ŋ.¹/ŋke.¹/e	0	4377	1798	ŋ.¹/ŋ k - - - e.¹/e
872	guard	ABSMissong1	ʊ̀gbèàdʒáhá~mgbə̀nə̀ádʒáhá/ bàmgbə̀nə̀ádʒáhá	ʊ.¹/ʊ gb e.¹/e a.¹/a dʒ a.⁵/a h a.⁵/a	7 1 7 7 1 7 3 7	XBYYBYBZ	YKEATAHA	1	1.Y.V 1.K.C 1.E.V 1.A.V 1.T.C 1.A.V 1.H.C 1.A.V	1.5 1.75 1.3 1.3 1.75 1.3 1.75 0.8	ʊ.¹/ʊgbe.¹/ea.¹/adʒa.⁵/aha.⁵/a	0	4371	1796	ʊ.¹/ʊ gb e.¹/e a.¹/a dʒ a.⁵/a h a.⁵/a
16779	guard	NFKBiya7	ɪ̀gbɪ̀lə́~ʊ̀nʊ̀ ʊ̀gbìlə́ /               bə̀gbɪ́lə́~bə̀nô bə̀gbɪ́lə́	ɪ.¹/ɪ gb ɪ.¹/ɪ l ə.⁵/ə	7 1 7 5 7	XBYBZ	IKILE	37	37.I.V 37.K.C 37.I.V 37.L.C 37.E.V	1.5 1.75 1.3 1.75 0.8	ɪ.¹/ɪgbɪ.¹/ɪlə.⁵/ə	0	4374	1801	ɪ.¹/ɪ gb ɪ.¹/ɪ l ə.⁵/ə
16780	guard	FBCBiya8	gbɪ́~gbé~ɪ̀gbɪ̀lə́ / ɪ̀gbɪ̀lə́~kə́gbɪ́lə̄	gb ɪ.⁵/ɪ	1 7	AX	KI	13	13.K.C 13.I.V	2.0 1.5	gbɪ.⁵/ɪ	0	4372	1801	- gb - - ɪ.⁵/ɪ
16781	guard	ICNBiya2	ŋgə́sə̄	ŋ g ə.⁵/ə s ə.³/ə	4 1 7 3 7	ACYBZ	NKESE	14	14.N.C 14.K.C 14.E.V 14.S.C 14.E.V	2.0 1.5 1.3 1.75 0.8	ŋgə.⁵/əsə.³/ə	0	4377	1798	ŋ g - ə.⁵/ə s ə.³/ə
13389	guide (v)	NACAbar2	ìgbɪ́ / kɪ́gbɪ́lō ~bə́gbɪ́lō	i.¹/i gb ɪ.⁵/ɪ	7 1 7	XBZ	IKI	31	31.I.V 31.K.C 31.I.V	1.5 1.75 0.8	i.¹/igbɪ.⁵/ɪ	0	4392	1809	i.¹/i gb ɪ.⁵/ɪ
13390	guide (v)	KEMBuu1	tʃə̀nə̀nə̀ / bə̀ntʃə̀nə́	tʃ ə.¹/ə n ə.¹/ə n ə.¹/ə	1 7 4 7 4 7	AXBYBZ	TENENE	21	21.T.C 21.E.V 21.N.C 21.E.V 21.N.C 21.E.V	2.0 1.5 1.75 1.3 1.75 0.8	tʃə.¹/ənə.¹/ənə.¹/ə	0	4391	1808	tʃ ə.¹/ə n ə.¹/ə n ə.¹/ə
13391	guide (v)	ZKGKung1	ɪ́tsɛ̂ʲnə̀ / sə́tsɛ̂ʲnə̀	ɪ.⁵/ɪ ts ɛ.⁵¹/ɛ j n ə.¹/ə	7 2 7 6 4 7	XBYMBZ	ICEJNE	53	53.I.V 53.C.C 53.E.V 53.J.c 53.N.C 53.E.V	1.5 1.75 1.3 1.1 1.75 0.8	ɪ.⁵/ɪtsɛ.⁵¹/ɛjnə.¹/ə	0	4393	1810	ɪ.⁵/ɪ ts ɛ.⁵¹/ɛ j n ə.¹/ə
5747	guitar	NMAAbar1	gìtá / gbwɪ̀gìtá	g i.¹/i t a.⁵/a	1 7 1 7	AXBZ	KITA	42	42.K.C 42.I.V 42.T.C 42.A.V	2.0 1.5 1.75 0.8	gi.¹/ita.⁵/a	0	4395	1814	g i.¹/i t a.⁵/a
5748	guitar	NACAbar2	gìtá / bə̀gìtá	g i.¹/i t a.⁵/a	1 7 1 7	AXBZ	KITA	31	31.K.C 31.I.V 31.T.C 31.A.V	2.0 1.5 1.75 0.8	gi.¹/ita.⁵/a	0	4395	1814	g i.¹/i t a.⁵/a
5749	guitar	KEMBuu1	kə̀ntáptə́ / bə̀ntáptə́	k ə.¹/ə n t a.⁵/a p t ə.⁵/ə	1 7 4 1 7 1 1 7	AXMBYMBZ	KENTAPTE	21	21.K.C 21.E.V 21.N.c 21.T.C 21.A.V 21.P.c 21.T.C 21.E.V	2.0 1.5 1.1 1.75 1.3 1.1 1.75 0.8	kə.¹/ənta.⁵/aptə.⁵/ə	0	4395	1812	k ə.¹/ə n t a.⁵/a p t ə.⁵/ə
5750	guitar	MRYKoshin2	tʃə́ŋ / ø	tʃ ə.⁵/ə ŋ	1 7 4	AXN	TEN	30	30.T.C 30.E.V 30.N.c	2.0 1.5 0.8	tʃə.⁵/əŋ	0	4394	1813	tʃ ə.⁵/ə ŋ
5751	guitar	ZKGKung1	ìnúŋ / sə̀núŋ	i.¹/i n u.¹/u ŋ	7 4 7 4	XBYN	INYN	53	53.I.V 53.N.C 53.Y.V 53.N.c	1.5 1.75 1.3 0.8	i.¹/inu.¹/uŋ	0	4394	1811	i.¹/i n - u.¹/u ŋ
5752	guitar	BNMKung2	ìndúŋ / sə̀ndúŋ	i.¹/i n d u.¹/u ŋ	7 4 1 7 4	XMBYN	INTYN	7	7.I.V 7.N.c 7.T.C 7.Y.V 7.N.c	1.5 1.1 1.75 1.3 0.8	i.¹/indu.¹/uŋ	0	4394	1811	i.¹/i n d u.¹/u ŋ
6958	gun	NVBAbar7	ógóhó~ʊ̀gʊ́hʊ́/ɪ́góhó~ɪ̀gʊ́hʊ́~ɪ́góhʊ́kɪ̀	o.⁵/o g o.⁵/o h o.⁵/o	7 1 7 3 7	XBYBZ	UKUHU	48	48.U.V 48.K.C 48.U.V 48.H.C 48.U.V	1.5 1.75 1.3 1.75 0.8	o.⁵/ogo.⁵/oho.⁵/o	0	4396	1815	o.⁵/o g - o.⁵/o h - - - - - - o.⁵/o
6959	gun	ECLAbar8	ʊ̀gʊ́hʊ́ / kɪ̄gʊ́hʊ̀~ìgʊ́hʊ́	ʊ.¹/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ	7 1 7 3 7	XBYBZ	YKYHY	11	11.Y.V 11.K.C 11.Y.V 11.H.C 11.Y.V	1.5 1.75 1.3 1.75 0.8	ʊ.¹/ʊgʊ.⁵/ʊhʊ.⁵/ʊ	1	4396	1815	ʊ.¹/ʊ g - ʊ.⁵/ʊ h - - - - - - ʊ.⁵/ʊ
6960	gun	NMAAbar1	ʊ́gʊ́hʊ́ / kɪ̄gʊ́hʊ́	ʊ.⁵/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ	7 1 7 3 7	XBYBZ	YKYHY	42	42.Y.V 42.K.C 42.Y.V 42.H.C 42.Y.V	1.5 1.75 1.3 1.75 0.8	ʊ.⁵/ʊgʊ.⁵/ʊhʊ.⁵/ʊ	1	4396	1815	ʊ.⁵/ʊ g - ʊ.⁵/ʊ h - - - - - - ʊ.⁵/ʊ
6961	gun	NACAbar2	ʊ̀gʊ́hʊ́ / kìgʊ́hʊ́	ʊ.¹/ʊ g ʊ.⁵/ʊ h ʊ.⁵/ʊ	7 1 7 3 7	XBYBZ	YKYHY	31	31.Y.V 31.K.C 31.Y.V 31.H.C 31.Y.V	1.5 1.75 1.3 1.75 0.8	ʊ.¹/ʊgʊ.⁵/ʊhʊ.⁵/ʊ	1	4396	1815	ʊ.¹/ʊ g - ʊ.⁵/ʊ h - - - - - - ʊ.⁵/ʊ
6962	gun	NEMAjumbu9	gʷâsə̀tám / kə́gʷâsə́tám	gʷ a.⁵¹/a s ə.¹/ə t a.⁵/a m	1 7 3 7 1 7 4	AXBYBYN	KASETAM	36	36.K.C 36.A.V 36.S.C 36.E.V 36.T.C 36.A.V 36.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	gʷa.⁵¹/asə.¹/əta.⁵/am	0	4417	1815	- gʷ - a.⁵¹/a s ə.¹/ə - t a.⁵/a m - -
6963	gun	NVIAjumbu1	gwásə̀ / kə́gwásə̀	g w a.⁵/a s ə.¹/ə	1 6 7 3 7	ACXBZ	KWASE	49	49.K.C 49.W.C 49.A.V 49.S.C 49.E.V	2.0 1.5 1.5 1.75 0.8	gwa.⁵/asə.¹/ə	1	4396	1815	- g w a.⁵/a s - - - - - - ə.¹/ə
6964	gun	KMNAjumbu2	gwáːsə̀ / kə́gwáːsə̀	g w aː.⁵/aː s ə.¹/ə	1 6 7 3 7	ACXBZ	KWASE	25	25.K.C 25.W.C 25.A.V 25.S.C 25.E.V	2.0 1.5 1.5 1.75 0.8	gwaː.⁵/aːsə.¹/ə	0	4396	1815	- g w aː.⁵/aː s - - - - - - ə.¹/ə
6965	gun	KDCAjumbu10	gʷâsə̀tám / kə̀gʷâsə̀kə́tám	gʷ a.⁵¹/a s ə.¹/ə t a.⁵/a m	1 7 3 7 1 7 4	AXBYBYN	KASETAM	19	19.K.C 19.A.V 19.S.C 19.E.V 19.T.C 19.A.V 19.M.c	2.0 1.5 1.75 1.3 1.75 1.3 0.8	gʷa.⁵¹/asə.¹/əta.⁵/am	0	4417	1815	- gʷ - a.⁵¹/a s ə.¹/ə - t a.⁵/a m - -
6966	gun	NNBBuu3	gə́sə̀ / kə́gə̂sə̀nə́~kə́gə́sə̀nə́	g ə.⁵/ə s ə.¹/ə	1 7 3 7	AXBZ	KESE	45	45.K.C 45.E.V 45.S.C 45.E.V	2.0 1.5 1.75 0.8	gə.⁵/əsə.¹/ə	1	4396	1815	- g - ə.⁵/ə s - - - - - - ə.¹/ə
6967	gun	MNJBuu4	gə̂sə̀tə́mnə́ / kə́gə̂sə̀nə̀kə́tə́mnə́	g ə.⁵¹/ə s ə.¹/ə t ə.⁵/ə m n ə.⁵/ə	1 7 3 7 1 7 4 4 7	AXBYBYMBZ	KESETEMNE	29	29.K.C 29.E.V 29.S.C 29.E.V 29.T.C 29.E.V 29.M.c 29.N.C 29.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	gə.⁵¹/əsə.¹/ətə.⁵/əmnə.⁵/ə	0	4417	1815	- g - ə.⁵¹/ə s ə.¹/ə - t ə.⁵/ə m n ə.⁵/ə
6968	gun	KEMBuu1	gə̂sə̀ / kə́gə́sə̀nə́	g ə.⁵¹/ə s ə.¹/ə	1 7 3 7	AXBZ	KESE	21	21.K.C 21.E.V 21.S.C 21.E.V	2.0 1.5 1.75 0.8	gə.⁵¹/əsə.¹/ə	0	4396	1815	- g - ə.⁵¹/ə s - - - - - - ə.¹/ə
6969	gun	KCYBuu2	gə́sə̀ / kə́gə́sə̀nə́	g ə.⁵/ə s ə.¹/ə	1 7 3 7	AXBZ	KESE	18	18.K.C 18.E.V 18.S.C 18.E.V	2.0 1.5 1.75 0.8	gə.⁵/əsə.¹/ə	0	4396	1815	- g - ə.⁵/ə s - - - - - - ə.¹/ə
6970	gun	KHKFang12	gbvə́tə́mnə́ / tə̀gbvə̀tə́tə̀	gb v ə.⁵/ə t ə.⁵/ə m n ə.⁵/ə	1 3 7 1 7 4 4 7	ACXBYMBZ	KBETEMNE	23	23.K.C 23.B.C 23.E.V 23.T.C 23.E.V 23.M.c 23.N.C 23.E.V	2.0 1.5 1.5 1.75 1.3 1.1 1.75 0.8	gbvə.⁵/ətə.⁵/əmnə.⁵/ə	0	4417	1818	gb v ə.⁵/ə t ə.⁵/ə m n ə.⁵/ə
6971	gun	DPNFang13	gvə́ / tə̀gvə̄tə́	g v ə.⁵/ə	1 3 7	ACX	KBE	10	10.K.C 10.B.C 10.E.V	2.0 1.5 1.5	gvə.⁵/ə	1	4404	1818	g v ə.⁵/ə - - - - -
6972	gun	KDVFang1	gbvú / tə̀bvə́tə́	gb v u.¹/u	1 3 7	ACX	KBY	20	20.K.C 20.B.C 20.Y.V	2.0 1.5 1.5	gbvu.¹/u	1	4404	1816	gb v u.¹/u
6973	gun	KJSFang2	gbvə̄tə́mnə́(nə́) / tə̀gbvə́tə́tə̀tə́mnə́	gb v ə.³/ə t ə.⁵/ə m n ə.⁵/ə	1 3 7 1 7 4 4 7	ACXBYMBZ	KBETEMNE	24	24.K.C 24.B.C 24.E.V 24.T.C 24.E.V 24.M.c 24.N.C 24.E.V	2.0 1.5 1.5 1.75 1.3 1.1 1.75 0.8	gbvə.³/ətə.⁵/əmnə.⁵/ə	0	4417	1818	gb v ə.³/ə t ə.⁵/ə m n ə.⁵/ə
6974	gun	JGYKoshin3	ɥîː / tə́ɥɪ̂	ɥ iː.⁵¹/iː	6 7	AX	JI	15	15.J.C 15.I.V	2.0 1.5	ɥiː.⁵¹/iː	1	4409	1819	ɥ iː.⁵¹/iː
6975	gun	TELKoshin4	ɥɪ̂ / tə́ɥɪ̂	ɥ ɪ.⁵¹/ɪ	6 7	AX	JI	50	50.J.C 50.I.V	2.0 1.5	ɥɪ.⁵¹/ɪ	1	4409	1819	ɥ ɪ.⁵¹/ɪ
6976	gun	KCSKung3	ʊ́wʊ́s / m̀wʊ̂s	ʊ.⁵/ʊ w ʊ.⁵/ʊ s	7 6 7 3	XBYN	YWYS	17	17.Y.V 17.W.C 17.Y.V 17.S.c	1.5 1.75 1.3 0.8	ʊ.⁵/ʊwʊ.⁵/ʊs	0	4406	1815	ʊ.⁵/ʊ w - ʊ.⁵/ʊ s - - - - - - -
6977	gun	NJSKung4	ʊ́wu᷇s / ḿwu᷇s	ʊ.⁵/ʊ w u.⁵³/u s	7 6 7 3	XBYN	YWYS	41	41.Y.V 41.W.C 41.Y.V 41.S.c	1.5 1.75 1.3 0.8	ʊ.⁵/ʊwu.⁵³/us	0	4406	1815	ʊ.⁵/ʊ w - u.⁵³/u s - - - - - - -
6978	gun	ZKGKung1	ʊ́ːwûs / m̀wûsə̀	ʊː.⁵/ʊː w u.⁵¹/u s	7 6 7 3	XBYN	YWYS	53	53.Y.V 53.W.C 53.Y.V 53.S.c	1.5 1.75 1.3 0.8	ʊː.⁵/ʊːwu.⁵¹/us	0	4406	1815	ʊː.⁵/ʊː w - u.⁵¹/u s - - - - - - -
6979	gun	BNMKung2	ʊ́wʊ᷇ːs / ḿwʊ᷇ːs	ʊ.⁵/ʊ w ʊː.¹/ʊː s	7 6 7 3	XBYN	YWYS	7	7.Y.V 7.W.C 7.Y.V 7.S.c	1.5 1.75 1.3 0.8	ʊ.⁵/ʊwʊː.¹/ʊːs	1	4406	1815	ʊ.⁵/ʊ w - ʊː.¹/ʊː s - - - - - - -
6980	gun	NMNMundabli3	gʊ̂ / gʊ̂	g ʊ.¹⁵/ʊ	1 7	AX	KY	43	43.K.C 43.Y.V	2.0 1.5	gʊ.¹⁵/ʊ	1	4404	1816	g - ʊ.¹⁵/ʊ
6981	gun	CENMundabli2	gʊ̂ː / gʊ̂ː kô	g ʊː.⁵¹/ʊː	1 7	AX	KY	8	8.K.C 8.Y.V	2.0 1.5	gʊː.⁵¹/ʊː	1	4404	1816	g - ʊː.⁵¹/ʊː
6982	gun	LFNMundabli1	gʊ̂ / gʊ̀kó	g ʊ.¹⁵/ʊ	1 7	AX	KY	26	26.K.C 26.Y.V	2.0 1.5	gʊ.¹⁵/ʊ	1	4404	1816	g - ʊ.¹⁵/ʊ
6983	gun	NINMundabli4	gʊ̂ / gʊ̀ːkó	g ʊ.¹⁵/ʊ	1 7	AX	KY	39	39.K.C 39.Y.V	2.0 1.5	gʊ.¹⁵/ʊ	1	4404	1816	g - ʊ.¹⁵/ʊ
6984	gun	NGTMunken3	ʊ́wɛ́hɛ́ / kíwɛ́hɛ́	ʊ.⁵/ʊ w ɛ.⁵/ɛ h ɛ.⁵/ɛ	7 6 7 3 7	XBYBZ	YWEHE	38	38.Y.V 38.W.C 38.E.V 38.H.C 38.E.V	1.5 1.75 1.3 1.75 0.8	ʊ.⁵/ʊwɛ.⁵/ɛhɛ.⁵/ɛ	1	4406	1815	ʊ.⁵/ʊ w - ɛ.⁵/ɛ h - - - - - - ɛ.⁵/ɛ
