ID	CONCEPT	DOCULECT	VALUE	TOKENS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	LEXSTATID	ALIGNMENT
7670	headpad	AOMNgun2	ɪ̀kán / ø	ɪ ¹ k a ⁵ n	7 8 1 7 8 4	XTBYTN	I6KA6N	3	3.I.V 3.6.T 3.K.C 3.A.V 3.6.T 3.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ka⁵n	0	1667	403	ɪ ¹ k - a ⁵ n
7671	headpad	APBMumfu1	tsāːn / tsáːnyə́	ts aː ³ n	2 7 8 4	AXTN	CA6N	4	4.C.C 4.A.V 4.6.T 4.N.c	1.6 3.0 1.0 0.5	tsaː³n	0	1667	404	- - - - ts aː ³ n
7672	headpad	DNMMumfu2	tsǎːn~tsàn / tsányə́ / tsàn	ts aː ¹⁵ n	2 7 8 4	AXTN	CA2N	9	9.C.C 9.A.V 9.2.T 9.N.c	1.6 3.0 1.0 0.5	tsaː¹⁵n	0	1667	404	- - - - ts aː ¹⁵ n
7673	headpad	BKBMashi2	tsǎːn / bʊ̀ntsǎːn	ts aː ¹⁵ n	2 7 8 4	AXTN	CA2N	6	6.C.C 6.A.V 6.2.T 6.N.c	1.6 3.0 1.0 0.5	tsaː¹⁵n	0	1667	404	- - - - ts aː ¹⁵ n
7674	headpad	KFKMashi1	tsǎːn / tsáːn	ts aː ¹⁵ n	2 7 8 4	AXTN	CA2N	22	22.C.C 22.A.V 22.2.T 22.N.c	1.6 3.0 1.0 0.5	tsaː¹⁵n	0	1667	404	- - - - ts aː ¹⁵ n
7675	headpad	ABSMissong1	ìkyɪ̌n / kìkyínnə́	i ¹ k j ɪ ¹⁵ n	7 8 1 6 7 8 4	XTBCYTN	I6KJI2N	1	1.I.V 1.6.T 1.K.C 1.J.C 1.I.V 1.2.T 1.N.c	3.0 1.0 1.3 1.2 3.0 1.0 0.5	i¹kjɪ¹⁵n	0	1667	403	i ¹ k j ɪ ¹⁵ n
7676	headpad	AGAMissong2	ɪ̀kɪ̌n / kɪ́kɪ́nnə́	ɪ ¹ k ɪ ¹⁵ n	7 8 1 7 8 4	XTBYTN	I6KI2N	2	2.I.V 2.6.T 2.K.C 2.I.V 2.2.T 2.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹kɪ¹⁵n	0	1667	403	ɪ ¹ k - ɪ ¹⁵ n
14923	headpad	NCCMumfu4	tsān / tsán	ts a ³ n	2 7 8 4	AXTN	CA6N	32	32.C.C 32.A.V 32.6.T 32.N.c	1.6 3.0 1.0 0.5	tsa³n	0	1667	404	- - - - ts a ³ n
14924	headpad	MEAMumfu3	ǹtsà / ǹtsà	n ¹ ts a ¹	4 8 2 7 8	ATBYT	N6CA6	28	28.N.C 28.6.T 28.C.C 28.A.V 28.6.T	1.6 1.0 1.3 3.0 1.0	n¹tsa¹	0	1670	405	n - ¹ - ts a ¹ - -
15375	headpad	NMSMissong4	ɪ̀kʲěn / kìkʲénnó	ɪ ¹ kʲ e ¹⁵ n	7 8 1 7 8 4	XTBYTN	I6KE2N	44	44.I.V 44.6.T 44.K.C 44.E.V 44.2.T 44.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹kʲe¹⁵n	0	1667	403	ɪ ¹ kʲ - e ¹⁵ n
15376	headpad	NDNMissong5	ɪ̀kɪ̌ːn / kìkɪ́nnə́	ɪ ¹ k ɪː ¹⁵ n	7 8 1 7 8 4	XTBYTN	I6KI2N	34	34.I.V 34.6.T 34.K.C 34.I.V 34.2.T 34.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹kɪː¹⁵n	0	1667	403	ɪ ¹ k - ɪː ¹⁵ n
15825	headpad	BAAMashi4	tsǎːn / tsàːnjə́ ~ tsāːn	ts aː ¹⁵ n	2 7 8 4	AXTN	CA2N	5	5.C.C 5.A.V 5.2.T 5.N.c	1.6 3.0 1.0 0.5	tsaː¹⁵n	0	1667	404	- - - - ts aː ¹⁵ n
15826	headpad	NCMMashi5	tsǎːn / tsáːn	ts aː ¹⁵ n	2 7 8 4	AXTN	CA2N	33	33.C.C 33.A.V 33.2.T 33.N.c	1.6 3.0 1.0 0.5	tsaː¹⁵n	0	1667	404	- - - - ts aː ¹⁵ n
16813	headpad	NFKBiya7	ɪ̀kán / kə̀kánə́	ɪ ¹ k a ⁵ n	7 8 1 7 8 4	XTBYTN	I6KA6N	37	37.I.V 37.6.T 37.K.C 37.A.V 37.6.T 37.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ka⁵n	0	1667	403	ɪ ¹ k - a ⁵ n
16814	headpad	FBCBiya8	ɪ̀kǎːn / kə̀kāːnə̄	ɪ ¹ k aː ¹⁵ n	7 8 1 7 8 4	XTBYTN	I6KA2N	13	13.I.V 13.6.T 13.K.C 13.A.V 13.2.T 13.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹kaː¹⁵n	0	1667	403	ɪ ¹ k - aː ¹⁵ n
16815	headpad	ENBBiya1	ɪ̀kán / kə̀kánə́	ɪ ¹ k a ⁵ n	7 8 1 7 8 4	XTBYTN	I6KA6N	12	12.I.V 12.6.T 12.K.C 12.A.V 12.6.T 12.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ka⁵n	0	1667	403	ɪ ¹ k - a ⁵ n
18028	headpad	NSFBiya5	ìkǎn / kə́kánnə̄	i ¹ k a ¹⁵ n	7 8 1 7 8 4	XTBYTN	I6KA2N	46	46.I.V 46.6.T 46.K.C 46.A.V 46.2.T 46.N.c	3.0 1.0 1.3 3.0 1.0 0.5	i¹ka¹⁵n	0	1667	403	i ¹ k - a ¹⁵ n
18029	headpad	NJNBiya6	ɪ̀kán / kə̀káná~kə̀kánə́	ɪ ¹ k a ⁵ n	7 8 1 7 8 4	XTBYTN	I6KA6N	40	40.I.V 40.6.T 40.K.C 40.A.V 40.6.T 40.N.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ka⁵n	0	1667	403	ɪ ¹ k - a ⁵ n
2293	heart	NVBAbar7	ǹʃàm / ànʃàmmʷɪ̀	n ¹ ʃ a ³ m	4 8 3 7 8 4	ATBYTN	N6SA6M	48	48.N.C 48.6.T 48.S.C 48.A.V 48.6.T 48.M.c	1.6 1.0 1.3 3.0 1.0 0.5	n¹ʃa³m	0	1684	408	n ¹ ʃ a ³ m - -
2294	heart	ECLAbar8	ǹʃàm~ɪ̀ʃǎm / mʷɪ̀nʃàn ~ ǹʃām	n ¹ ʃ a ³ m	4 8 3 7 8 4	ATBYTN	N6SA6M	11	11.N.C 11.6.T 11.S.C 11.A.V 11.6.T 11.M.c	1.6 1.0 1.3 3.0 1.0 0.5	n¹ʃa³m	0	1684	408	n ¹ ʃ a ³ m - -
2295	heart	NMAAbar1	ɪ̀ʃâm / mwɪ́nʃâm	ɪ ¹ ʃ a ⁵¹ m	7 8 3 7 8 4	XTBYTN	I6SA3M	42	42.I.V 42.6.T 42.S.C 42.A.V 42.3.T 42.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa⁵¹m	0	1684	408	ɪ ¹ ʃ a ⁵¹ m - -
2296	heart	NACAbar2	ɪ̀ʃâm / mə́nʃâm	ɪ ¹ ʃ a ⁵¹ m	7 8 3 7 8 4	XTBYTN	I6SA3M	31	31.I.V 31.6.T 31.S.C 31.A.V 31.3.T 31.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa⁵¹m	0	1684	408	ɪ ¹ ʃ a ⁵¹ m - -
2297	heart	NEMAjumbu9	ʃìn ~ ʃʲé / kə̀ʃìnnə̀	ʃ i ¹ n	3 7 8 4	AXTN	SI6N	36	36.S.C 36.I.V 36.6.T 36.N.c	1.6 3.0 1.0 0.5	ʃi¹n	0	1699	408	- - ʃ i ¹ n - -
2298	heart	NVIAjumbu1	ʃyə̂ / bə́ʃyə̂~àʃyə̀	ʃ j ə ⁵¹	3 6 7 8	ACXT	SJE3	49	49.S.C 49.J.C 49.E.V 49.3.T	1.6 1.2 3.0 1.0	ʃjə⁵¹	0	1729	411	ʃ j ə ⁵¹
2299	heart	KMNAjumbu2	ʃìn / kə̀ʃìn~ʃyə̀/kə̀ʃyə̂lə̀	ʃ i ¹ n	3 7 8 4	AXTN	SI6N	25	25.S.C 25.I.V 25.6.T 25.N.c	1.6 3.0 1.0 0.5	ʃi¹n	0	1699	408	- - ʃ i ¹ n - -
2300	heart	KDCAjumbu10	ʃìn~ʃʲé / kə́ʃʲélə̀	ʃ i ¹ n	3 7 8 4	AXTN	SI6N	19	19.S.C 19.I.V 19.6.T 19.N.c	1.6 3.0 1.0 0.5	ʃi¹n	0	1699	408	- - ʃ i ¹ n - -
2301	heart	NNBBuu3	ʃím / kə́ʃîmtə́	ʃ i ⁵ m	3 7 8 4	AXTN	SI6M	45	45.S.C 45.I.V 45.6.T 45.M.c	1.6 3.0 1.0 0.5	ʃi⁵m	0	1684	408	- - ʃ i ⁵ m - -
2302	heart	MNJBuu4	ʃɪ̌ːm / kə́ʃɪ́mtə́	ʃ ɪː ¹⁵ m	3 7 8 4	AXTN	SI2M	29	29.S.C 29.I.V 29.2.T 29.M.c	1.6 3.0 1.0 0.5	ʃɪː¹⁵m	0	1684	408	- - ʃ ɪː ¹⁵ m - -
2303	heart	KEMBuu1	ǹtʃʊ̂ː / bə̀ntʃʊ̂ː	n ¹ tʃ ʊː ⁵¹	4 8 1 7 8	ATBYT	N6TY3	21	21.N.C 21.6.T 21.T.C 21.Y.V 21.3.T	1.6 1.0 1.3 3.0 1.0	n¹tʃʊː⁵¹	0	1698	409	n ¹ tʃ ʊː ⁵¹ - - -
2304	heart	KCYBuu2	ǹtʃʊ̂ː / bə̀ntʃʊ̂ː	n ¹ tʃ ʊː ⁵¹	4 8 1 7 8	ATBYT	N6TY3	18	18.N.C 18.6.T 18.T.C 18.Y.V 18.3.T	1.6 1.0 1.3 3.0 1.0	n¹tʃʊː⁵¹	0	1698	409	n ¹ tʃ ʊː ⁵¹ - - -
2305	heart	KHKFang12	sīm / sím	s i ³ m	3 7 8 4	AXTN	SI6M	23	23.S.C 23.I.V 23.6.T 23.M.c	1.6 3.0 1.0 0.5	si³m	0	1684	408	- - s i ³ m - -
2306	heart	DPNFang13	sìm / sím~tə̀símkpə́	s i ³ m	3 7 8 4	AXTN	SI6M	10	10.S.C 10.I.V 10.6.T 10.M.c	1.6 3.0 1.0 0.5	si³m	0	1684	408	- - s i ³ m - -
2307	heart	KDVFang1	ǹtsʊ̀ / tsʊ́	n ¹ ts ʊ ¹	4 8 2 7 8	ATBYT	N6CY6	20	20.N.C 20.6.T 20.C.C 20.Y.V 20.6.T	1.6 1.0 1.3 3.0 1.0	n¹tsʊ¹	0	1698	410	n ¹ ts ʊ ¹
2308	heart	KJSFang2	sīm / sím	s i ³ m	3 7 8 4	AXTN	SI6M	24	24.S.C 24.I.V 24.6.T 24.M.c	1.6 3.0 1.0 0.5	si³m	0	1684	408	- - s i ³ m - -
2309	heart	JGYKoshin3	ʃə́m / ø	ʃ ə ⁵ m	3 7 8 4	AXTN	SE6M	15	15.S.C 15.E.V 15.6.T 15.M.c	1.6 3.0 1.0 0.5	ʃə⁵m	0	1684	408	- - ʃ ə ⁵ m - -
2310	heart	TELKoshin4	ʃə́m ~ ʃɛ́m / ø ~ ʃɛ̀m (yə́nə́)	ʃ ə ⁵ m	3 7 8 4	AXTN	SE6M	50	50.S.C 50.E.V 50.6.T 50.M.c	1.6 3.0 1.0 0.5	ʃə⁵m	0	1684	408	- - ʃ ə ⁵ m - -
2311	heart	MRYKoshin2	ʃə̄m /  kʷû	ʃ ə ³ m	3 7 8 4	AXTN	SE6M	30	30.S.C 30.E.V 30.6.T 30.M.c	1.6 3.0 1.0 0.5	ʃə³m	0	1684	408	- - ʃ ə ³ m - -
2312	heart	KCSKung3	ítám / tə́ɣ	i ⁵ t a ⁵ m	7 8 1 7 8 4	XTBYTN	I6TA6M	17	17.I.V 17.6.T 17.T.C 17.A.V 17.6.T 17.M.c	3.0 1.0 1.3 3.0 1.0 0.5	i⁵ta⁵m	0	1684	408	i ⁵ t a ⁵ m - -
2313	heart	NJSKung4	tɑm / ə̀tɑ́m	t ɑ ³ m	1 7 8 4	AXTN	TA6M	41	41.T.C 41.A.V 41.6.T 41.M.c	1.6 3.0 1.0 0.5	tɑ³m	0	1684	408	- - t ɑ ³ m - -
2314	heart	ZKGKung1	téɪ́nɛ̌ːzə́ /  tə́msə́nɛ̀ːsə́	t e ⁵ ɪ ⁵ n ɛː ¹⁵ z ə ⁵	1 7 8 7 8 4 7 8 3 7 8	AXTYTBYTBYT	TE6I6NE2SE6	53	53.T.C 53.E.V 53.6.T 53.I.V 53.6.T 53.N.C 53.E.V 53.2.T 53.S.C 53.E.V 53.6.T	1.6 3.0 1.0 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	te⁵ɪ⁵nɛː¹⁵zə⁵	0	1733	413	t e ⁵ ɪ ⁵ n ɛː ¹⁵ z ə ⁵
2315	heart	BNMKung2	ìtə́m / sə̀tə́m	i ¹ t ə ⁵ m	7 8 1 7 8 4	XTBYTN	I6TE6M	7	7.I.V 7.6.T 7.T.C 7.E.V 7.6.T 7.M.c	3.0 1.0 1.3 3.0 1.0 0.5	i¹tə⁵m	0	1684	408	i ¹ t ə ⁵ m - -
2316	heart	NMNMundabli3	sám / sām	s a ⁵ m	3 7 8 4	AXTN	SA6M	43	43.S.C 43.A.V 43.6.T 43.M.c	1.6 3.0 1.0 0.5	sa⁵m	0	1684	408	- - s a ⁵ m - -
2317	heart	CENMundabli2	sám / sām	s a ⁵ m	3 7 8 4	AXTN	SA6M	8	8.S.C 8.A.V 8.6.T 8.M.c	1.6 3.0 1.0 0.5	sa⁵m	0	1684	408	- - s a ⁵ m - -
2318	heart	LFNMundabli1	sām / sāmyə́	s a ³ m	3 7 8 4	AXTN	SA6M	26	26.S.C 26.A.V 26.6.T 26.M.c	1.6 3.0 1.0 0.5	sa³m	0	1684	408	- - s a ³ m - -
2319	heart	NINMundabli4	sām / sāmyɛ́n	s a ³ m	3 7 8 4	AXTN	SA6M	39	39.S.C 39.A.V 39.6.T 39.M.c	1.6 3.0 1.0 0.5	sa³m	0	1684	408	- - s a ³ m - -
2320	heart	NGTMunken3	ɪ́ʃámâ / áʃámàsə́	ɪ ⁵ ʃ a ⁵ m a ⁵¹	7 8 3 7 8 4 7 8	XTBYTBYT	I6SA6MA3	38	38.I.V 38.6.T 38.S.C 38.A.V 38.6.T 38.M.C 38.A.V 38.3.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɪ⁵ʃa⁵ma⁵¹	0	1684	408	ɪ ⁵ ʃ a ⁵ m a ⁵¹
2321	heart	NUNMunken4	ɪ̀ʃàm / àʃàm	ɪ ¹ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	47	47.I.V 47.6.T 47.S.C 47.A.V 47.6.T 47.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa³m	0	1684	408	ɪ ¹ ʃ a ³ m - -
2322	heart	NEAMunken1	ɪ̀ʃàm / àʃàm	ɪ ¹ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	35	35.I.V 35.6.T 35.S.C 35.A.V 35.6.T 35.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa³m	0	1684	408	ɪ ¹ ʃ a ³ m - -
2323	heart	TNTMunken2	ǹtsòlə̀~ ǹtsòlò / bɛ̀ntsòlə̀ ~bə̀ntsòlò	n ¹ ts o ¹ l ə ¹	4 8 2 7 8 5 7 8	ATBYTBYT	N6CU6LE6	51	51.N.C 51.6.T 51.C.C 51.U.V 51.6.T 51.L.C 51.E.V 51.6.T	1.6 1.0 1.3 3.0 1.0 1.3 3.0 1.0	n¹tso¹lə¹	0	1698	409	n ¹ ts o ¹ l ə ¹
2324	heart	MCANgun3	ɪ̀ʃàm / àʃàm	ɪ ¹ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	27	27.I.V 27.6.T 27.S.C 27.A.V 27.6.T 27.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa³m	0	1684	408	ɪ ¹ ʃ a ³ m - -
2325	heart	KBMNgun4	ɪ̀ʃàm / àʃàm	ɪ ¹ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	16	16.I.V 16.6.T 16.S.C 16.A.V 16.6.T 16.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa³m	0	1684	408	ɪ ¹ ʃ a ³ m - -
2326	heart	WCANgun1	ɪ́ʃāmɪ̀tsʊ́tsʊ̂ / áʃâmátsʊ́tsʊ̀	ɪ ⁵ ʃ a ³ m ɪ ¹ ts ʊ ⁵ ts ʊ ¹⁵	7 8 3 7 8 4 7 8 2 7 8 2 7 8	XTBYTBYTBYTBYT	I6SA6MI6CY6CY2	52	52.I.V 52.6.T 52.S.C 52.A.V 52.6.T 52.M.C 52.I.V 52.6.T 52.C.C 52.Y.V 52.6.T 52.C.C 52.Y.V 52.2.T	3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0 1.3 3.0 1.0	ɪ⁵ʃa³mɪ¹tsʊ⁵tsʊ¹⁵	0	1732	412	ɪ ⁵ ʃ a ³ m ɪ ¹ ts ʊ ⁵ ts ʊ ¹⁵
2327	heart	AOMNgun2	ɪ̀ʃâːm / áʃâːm ~àʃāmə̀	ɪ ¹ ʃ aː ⁵¹ m	7 8 3 7 8 4	XTBYTN	I6SA3M	3	3.I.V 3.6.T 3.S.C 3.A.V 3.3.T 3.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃaː⁵¹m	0	1684	408	ɪ ¹ ʃ aː ⁵¹ m - -
2328	heart	APBMumfu1	ʃám / ʃámyə́	ʃ a ⁵ m	3 7 8 4	AXTN	SA6M	4	4.S.C 4.A.V 4.6.T 4.M.c	1.6 3.0 1.0 0.5	ʃa⁵m	0	1684	408	- - ʃ a ⁵ m - -
2329	heart	DNMMumfu2	ʃām / ʃāmyɛ́n	ʃ a ³ m	3 7 8 4	AXTN	SA6M	9	9.S.C 9.A.V 9.6.T 9.M.c	1.6 3.0 1.0 0.5	ʃa³m	0	1684	408	- - ʃ a ³ m - -
2330	heart	BKBMashi2	ʃə̄m / ʃə́m	ʃ ə ³ m	3 7 8 4	AXTN	SE6M	6	6.S.C 6.E.V 6.6.T 6.M.c	1.6 3.0 1.0 0.5	ʃə³m	0	1684	408	- - ʃ ə ³ m - -
2331	heart	KFKMashi1	ʃə̄m / ʃə́m	ʃ ə ³ m	3 7 8 4	AXTN	SE6M	22	22.S.C 22.E.V 22.6.T 22.M.c	1.6 3.0 1.0 0.5	ʃə³m	0	1684	408	- - ʃ ə ³ m - -
2332	heart	ABSMissong1	ìʃám / áʃám	i ¹ ʃ a ⁵ m	7 8 3 7 8 4	XTBYTN	I6SA6M	1	1.I.V 1.6.T 1.S.C 1.A.V 1.6.T 1.M.c	3.0 1.0 1.3 3.0 1.0 0.5	i¹ʃa⁵m	0	1684	408	i ¹ ʃ a ⁵ m - -
2333	heart	AGAMissong2	ɪ́ʃām / áʃáMú	ɪ ⁵ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	2	2.I.V 2.6.T 2.S.C 2.A.V 2.6.T 2.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ʃa³m	0	1684	408	ɪ ⁵ ʃ a ³ m - -
14925	heart	NCCMumfu4	ʃām / ʃām	ʃ a ³ m	3 7 8 4	AXTN	SA6M	32	32.S.C 32.A.V 32.6.T 32.M.c	1.6 3.0 1.0 0.5	ʃa³m	0	1684	408	- - ʃ a ³ m - -
14926	heart	MEAMumfu3	ʃām / ʃām	ʃ a ³ m	3 7 8 4	AXTN	SA6M	28	28.S.C 28.A.V 28.6.T 28.M.c	1.6 3.0 1.0 0.5	ʃa³m	0	1684	408	- - ʃ a ³ m - -
15377	heart	NMSMissong4	ɪ̄ʃām / āʃām	ɪ ³ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	44	44.I.V 44.6.T 44.S.C 44.A.V 44.6.T 44.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ³ʃa³m	0	1684	408	ɪ ³ ʃ a ³ m - -
15378	heart	NDNMissong5	ɪ̀ʃám / áʃa᷇ːm	ɪ ¹ ʃ a ⁵ m	7 8 3 7 8 4	XTBYTN	I6SA6M	34	34.I.V 34.6.T 34.S.C 34.A.V 34.6.T 34.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa⁵m	0	1684	408	ɪ ¹ ʃ a ⁵ m - -
15827	heart	BAAMashi4	ʃə̄m / ʃə́m	ʃ ə ³ m	3 7 8 4	AXTN	SE6M	5	5.S.C 5.E.V 5.6.T 5.M.c	1.6 3.0 1.0 0.5	ʃə³m	0	1684	408	- - ʃ ə ³ m - -
15828	heart	NCMMashi5	ʃə̄m / ʃə́m	ʃ ə ³ m	3 7 8 4	AXTN	SE6M	33	33.S.C 33.E.V 33.6.T 33.M.c	1.6 3.0 1.0 0.5	ʃə³m	0	1684	408	- - ʃ ə ³ m - -
16816	heart	NFKBiya7	áʃám~ɪ̀ʃám / áʃámə́	a ⁵ ʃ a ⁵ m	7 8 3 7 8 4	XTBYTN	A6SA6M	37	37.A.V 37.6.T 37.S.C 37.A.V 37.6.T 37.M.c	3.0 1.0 1.3 3.0 1.0 0.5	a⁵ʃa⁵m	0	1684	408	a ⁵ ʃ a ⁵ m - -
16817	heart	FBCBiya8	ɪ̀ʃām~ɪ̀ʃāmtsólə̄ / āʃām~àʃámtsòlə́	ɪ ¹ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	13	13.I.V 13.6.T 13.S.C 13.A.V 13.6.T 13.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa³m	0	1684	408	ɪ ¹ ʃ a ³ m - -
16818	heart	ENBBiya1	ìʃám / áʃám	i ¹ ʃ a ⁵ m	7 8 3 7 8 4	XTBYTN	I6SA6M	12	12.I.V 12.6.T 12.S.C 12.A.V 12.6.T 12.M.c	3.0 1.0 1.3 3.0 1.0 0.5	i¹ʃa⁵m	0	1684	408	i ¹ ʃ a ⁵ m - -
16819	heart	ICNBiya2	ɪ́ʃám /ø	ɪ ⁵ ʃ a ⁵ m	7 8 3 7 8 4	XTBYTN	I6SA6M	14	14.I.V 14.6.T 14.S.C 14.A.V 14.6.T 14.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ⁵ʃa⁵m	0	1684	408	ɪ ⁵ ʃ a ⁵ m - -
18030	heart	NSFBiya5	ɪ̀ʃǎm / kə̀ʃàm	ɪ ¹ ʃ a ¹⁵ m	7 8 3 7 8 4	XTBYTN	I6SA2M	46	46.I.V 46.6.T 46.S.C 46.A.V 46.2.T 46.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa¹⁵m	0	1684	408	ɪ ¹ ʃ a ¹⁵ m - -
18031	heart	NJNBiya6	ɪ̀ʃām / āʃām	ɪ ¹ ʃ a ³ m	7 8 3 7 8 4	XTBYTN	I6SA6M	40	40.I.V 40.6.T 40.S.C 40.A.V 40.6.T 40.M.c	3.0 1.0 1.3 3.0 1.0 0.5	ɪ¹ʃa³m	0	1684	408	ɪ ¹ ʃ a ³ m - -
11345	hill	NVBAbar7	ŋkʊ̌ːŋ / ŋkʊ̌ːŋbʷî	ŋ k ʊː ¹⁵ ŋ	4 1 7 8 4	ACYTN	NKY2N	48	48.N.C 48.K.C 48.Y.V 48.2.T 48.N.c	1.6 1.2 3.0 1.0 0.5	ŋkʊː¹⁵ŋ	0	1735	414	- - ŋ k - ʊː ¹⁵ ŋ - - -
11346	hill	ECLAbar8	ŋkʊ̌ːŋ / bʷɪ̀ŋkʊ̌ŋ	ŋ k ʊː ¹⁵ ŋ	4 1 7 8 4	ACYTN	NKY2N	11	11.N.C 11.K.C 11.Y.V 11.2.T 11.N.c	1.6 1.2 3.0 1.0 0.5	ŋkʊː¹⁵ŋ	0	1735	414	- - ŋ k - ʊː ¹⁵ ŋ - - -
11347	hill	NMAAbar1	ŋkôn / gbwɪ̃̀ŋkôn	ŋ k o ⁵¹ n	4 1 7 8 4	ACYTN	NKU3N	42	42.N.C 42.K.C 42.U.V 42.3.T 42.N.c	1.6 1.2 3.0 1.0 0.5	ŋko⁵¹n	0	1735	414	- - ŋ k - o ⁵¹ n - - -
11348	hill	NACAbar2	ŋkôn / bə̀ŋkʷôn	ŋ k o ⁵¹ n	4 1 7 8 4	ACYTN	NKU3N	31	31.N.C 31.K.C 31.U.V 31.3.T 31.N.c	1.6 1.2 3.0 1.0 0.5	ŋko⁵¹n	0	1735	414	- - ŋ k - o ⁵¹ n - - -
11349	hill	NEMAjumbu9	gbó ~ fə̀gbó / kə̀gbóːlə́~m̩̀gbó	gb o ⁵	1 7 8	AXT	KU6	36	36.K.C 36.U.V 36.6.T	1.6 3.0 1.0	gbo⁵	0	1742	421	gb o ⁵
11350	hill	NVIAjumbu1	gbʊ́ː~gbó / kə̀gbʊ́ːlə́~kə̀gbólə́	gb ʊː ⁵	1 7 8	AXT	KY6	49	49.K.C 49.Y.V 49.6.T	1.6 3.0 1.0	gbʊː⁵	0	1742	421	gb ʊː ⁵
11351	hill	KMNAjumbu2	gbʊ́ / kə́gbʊ᷇ːlə́~gbó/kə̀gbóːlə́	gb ʊ ⁵	1 7 8	AXT	KY6	25	25.K.C 25.Y.V 25.6.T	1.6 3.0 1.0	gbʊ⁵	0	1742	421	gb ʊ ⁵
11352	hill	KDCAjumbu10	gbó / kə́gbóːlə́	gb o ⁵	1 7 8	AXT	KU6	19	19.K.C 19.U.V 19.6.T	1.6 3.0 1.0	gbo⁵	0	1742	421	gb o ⁵
11353	hill	NNBBuu3	ⁿgàŋnə́ / bə̀ⁿgàŋnə̀	n g a ¹ ŋ n ə ⁵	4 1 7 8 4 4 7 8	ACYTMBYT	NKA6NNE6	45	45.N.C 45.K.C 45.A.V 45.6.T 45.N.c 45.N.C 45.E.V 45.6.T	1.6 1.2 3.0 1.0 1.1 1.3 3.0 1.0	nga¹ŋnə⁵	0	1735	414	- - n g - a ¹ ŋ n ə ⁵
11354	hill	MNJBuu4	ŋ̀kʷə́n / bə̀ŋkʷə́n	ŋ ¹ kʷ ə ⁵ n	4 8 1 7 8 4	ATBYTN	N6KE6N	29	29.N.C 29.6.T 29.K.C 29.E.V 29.6.T 29.N.c	1.6 1.0 1.3 3.0 1.0 0.5	ŋ¹kʷə⁵n	0	1734	414	ŋ ¹ - kʷ - ə ⁵ n - - -
11355	hill	KEMBuu1	ŋkwə́n / bə̀ŋkwə́n	ŋ k w ə ⁵ n	4 1 6 7 8 4	ACCYTN	NKWE6N	21	21.N.C 21.K.C 21.W.C 21.E.V 21.6.T 21.N.c	1.6 1.2 1.2 3.0 1.0 0.5	ŋkwə⁵n	0	1735	414	- - ŋ k w ə ⁵ n - - -
11356	hill	KHKFang12	ⁿgàŋnə̀ / bə̀ⁿgàŋnə̀	n g a ¹ ŋ n ə ¹	4 1 7 8 4 4 7 8	ACYTMBYT	NKA6NNE6	23	23.N.C 23.K.C 23.A.V 23.6.T 23.N.c 23.N.C 23.E.V 23.6.T	1.6 1.2 3.0 1.0 1.1 1.3 3.0 1.0	nga¹ŋnə¹	0	1735	414	- - n g - a ¹ ŋ n ə ¹
