ID	PARAMETER_ID	CONCEPT	DOCULECT	LANGUAGE_NAME	VALUE	FORM	TOKENS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	SCAID	ALIGNMENT
4840	508_fifteen15	fifteen (15)	ECLAbar8	ECL-Abar-8	dʒʊ́hɛ́kə̀kpán	dʒʊ́hɛ́kə̀kpán	dʒ ʊ.⁵/ʊ h ɛ.⁵/ɛ k ə.¹/ə kp a.⁵/a n	abar1239					1 7 3 7 1 7 1 7 4	AXBYBYBYN	TYHEKEKAN	11	11.T.C 11.Y.V 11.H.C 11.E.V 11.K.C 11.E.V 11.K.C 11.A.V 11.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	dʒʊ.⁵/ʊhɛ.⁵/ɛkə.¹/əkpa.⁵/an	0	1182	dʒ ʊ.⁵/ʊ h ɛ.⁵/ɛ k ə.¹/ə kp a.⁵/a n -
4841	508_fifteen15	fifteen (15)	NEMAjumbu9	NEM-Ajumbu-9	ⁿdʒòàkpɛ̂ː~ⁿdʒòkpɛ̂ː~kônbàⁿdʒòkpɛ̂	ⁿdʒòàkpɛ̂ː	ⁿd ʒ o.¹/o a.¹/a kp ɛː.⁵¹/ɛː	mbuu1238		6.53792	10.2556		1 3 7 7 1 7	ACXYBZ	TSUAKE	35	35.T.C 35.S.C 35.U.V 35.A.V 35.K.C 35.E.V	2.0 1.5 1.5 1.3 1.75 0.8	ⁿdʒo.¹/oa.¹/akpɛː.⁵¹/ɛː	0	1179	ⁿd ʒ o.¹/o - a.¹/a kp - - ɛː.⁵¹/ɛː
4842	508_fifteen15	fifteen (15)	KDCAjumbu10	KDC-Ajumbu-10	kônbàⁿdʒʷàkpɛ̂ː	kônbàⁿdʒʷàkpɛ̂ː	k o.⁵¹/o n b a n.¹/a n dʒʷ a.¹/a kp ɛː.⁵¹/ɛː	mbuu1238		6.53792	10.2556		1 7 4 1 7 7 4 1 7 1 7	AXMBYYMBYBZ	KUNPAANTAKE	18	18.K.C 18.U.V 18.N.c 18.P.C 18.A.V 18.A.V 18.N.c 18.T.C 18.A.V 18.K.C 18.E.V	2.0 1.5 1.1 1.75 1.3 1.3 1.1 1.75 1.3 1.75 0.8	ko.⁵¹/onban.¹/andʒʷa.¹/akpɛː.⁵¹/ɛː	0	1181	k o.⁵¹/o n - b a - n.¹/a n dʒʷ a.¹/a kp ɛː.⁵¹/ɛː
4843	508_fifteen15	fifteen (15)	ENBBiya1	ENB-Biya-1	kɥɪ̂nkpɛ̃̄	kɥɪ̂nkpɛ̃̄	k ɥ ɪ.⁵¹/ɪ n kp ɛ̃.³/ɛ̃	biya1235					1 6 7 4 1 7	ACXMBZ	KJINKE	12	12.K.C 12.J.C 12.I.V 12.N.c 12.K.C 12.E.V	2.0 1.5 1.5 1.1 1.75 0.8	kɥɪ.⁵¹/ɪnkpɛ̃.³/ɛ̃	0	1183	k ɥ ɪ.⁵¹/ɪ n - - kp - - ɛ̃.³/ɛ̃
4844	508_fifteen15	fifteen (15)	ICNBiya2	ICN-Biya-2	kɥɪ́nàkpɛ̃̄	kɥɪ́nàkpɛ̃̄	k ɥ ɪ.⁵/ɪ n a.¹/a kp ɛ̃.³/ɛ̃	biya1235					1 6 7 4 7 1 7	ACXBYBZ	KJINAKE	13	13.K.C 13.J.C 13.I.V 13.N.C 13.A.V 13.K.C 13.E.V	2.0 1.5 1.5 1.75 1.3 1.75 0.8	kɥɪ.⁵/ɪna.¹/akpɛ̃.³/ɛ̃	0	1183	k ɥ ɪ.⁵/ɪ n - a.¹/a kp - - ɛ̃.³/ɛ̃
4845	508_fifteen15	fifteen (15)	NNBBuu3	NNB-Buu-3	dʒǒːfə́bə̂kpàːntə̀	dʒǒːfə́bə̂kpàːntə̀	dʒ oː.¹⁵/oː f ə.⁵/ə b ə.⁵¹/ə kp aː.¹/aː n t ə.¹/ə	buuu1246		6.54	10.28		1 7 3 7 1 7 1 7 4 1 7	AXBYBYBYMBZ	TUBEPEKANTE	42	42.T.C 42.U.V 42.B.C 42.E.V 42.P.C 42.E.V 42.K.C 42.A.V 42.N.c 42.T.C 42.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 0.8	dʒoː.¹⁵/oːfə.⁵/əbə.⁵¹/əkpaː.¹/aːntə.¹/ə	0	1180	dʒ - oː.¹⁵/oː f ə.⁵/ə - - - - - b ə.⁵¹/ə kp aː.¹/aː n t ə.¹/ə
4846	508_fifteen15	fifteen (15)	MNJBuu4	MNJ-Buu-4	dʒǒːfə̄bə́kpàːntə̀	dʒǒːfə̄bə́kpàːntə̀	dʒ oː.¹⁵/oː f ə.³/ə b ə.⁵/ə kp aː.¹/aː n t ə.¹/ə	buuu1246		6.54	10.28		1 7 3 7 1 7 1 7 4 1 7	AXBYBYBYMBZ	TUBEPEKANTE	28	28.T.C 28.U.V 28.B.C 28.E.V 28.P.C 28.E.V 28.K.C 28.A.V 28.N.c 28.T.C 28.E.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 0.8	dʒoː.¹⁵/oːfə.³/əbə.⁵/əkpaː.¹/aːntə.¹/ə	0	1180	dʒ - oː.¹⁵/oː f ə.³/ə - - - - - b ə.⁵/ə kp aː.¹/aː n t ə.¹/ə
4847	508_fifteen15	fifteen (15)	KHKFang12	KHK-Fang-12	kʊ́mɒ̌ːbə́ntsɑ̂ː	kʊ́mɒ̌ːbə́ntsɑ̂ː	k ʊ.⁵/ʊ m ɒː.¹⁵/ɒː b ə.⁵/ə n ts aː.⁵¹/aː	fang1248		6.54384	10.319		1 7 4 7 1 7 4 2 7	AXBYBYMBZ	KYMOPENCA	22	22.K.C 22.Y.V 22.M.C 22.O.V 22.P.C 22.E.V 22.N.c 22.C.C 22.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.1 1.75 0.8	kʊ.⁵/ʊmɒː.¹⁵/ɒːbə.⁵/əntsaː.⁵¹/aː	0	1181	k ʊ.⁵/ʊ m ɒː.¹⁵/ɒː b - - ə.⁵/ə n ts - - aː.⁵¹/aː
4848	508_fifteen15	fifteen (15)	DPNFang13	DPN-Fang-13	kʊ́mòbábə́ntsɑ̂ː	kʊ́mòbábə́ntsɑ̂ː	k ʊ.⁵/ʊ m o.¹/o b a.⁵/a b ə.⁵/ə n ts aː.⁵¹/aː	fang1248		6.54384	10.319		1 7 4 7 1 7 1 7 4 2 7	AXBYBYBYMBZ	KYMUPAPENCA	10	10.K.C 10.Y.V 10.M.C 10.U.V 10.P.C 10.A.V 10.P.C 10.E.V 10.N.c 10.C.C 10.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 0.8	kʊ.⁵/ʊmo.¹/oba.⁵/abə.⁵/əntsaː.⁵¹/aː	0	1181	k ʊ.⁵/ʊ m o.¹/o b a.⁵/a b ə.⁵/ə n ts - - aː.⁵¹/aː
4849	508_fifteen15	fifteen (15)	JGYKoshin3	JGY-Koshin-3	dʒʊ́ːfə́ǹtsɔ̀bə́tø̂ɲ	dʒʊ́ːfə́ǹtsɔ̀bə́tø̂ɲ	dʒ ʊː.⁵/ʊː f ə.⁵/ə n.¹/n ts ɔ.¹/ɔ b ə.⁵/ə t ø.⁵¹/ø ɲ	kosh1246		6.5817	10.299		1 7 3 7 4 2 7 1 7 1 7 4	AXBYMBYBYBYN	TYBENCUPETUN	14	14.T.C 14.Y.V 14.B.C 14.E.V 14.N.c 14.C.C 14.U.V 14.P.C 14.E.V 14.T.C 14.U.V 14.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	dʒʊː.⁵/ʊːfə.⁵/ən.¹/ntsɔ.¹/ɔbə.⁵/ətø.⁵¹/øɲ	0	1180	dʒ - ʊː.⁵/ʊː f ə.⁵/ə - n.¹/n ts - ɔ.¹/ɔ b ə.⁵/ə t ø.⁵¹/ø ɲ - -
4850	508_fifteen15	fifteen (15)	TELKoshin4	TEL-Koshin-4	dʒúfə́ǹtsɔ̀bə́tø̂ɲ	dʒúfə́ǹtsɔ̀bə́tø̂ɲ	dʒ u.¹/u f ə.⁵/ə n.¹/n ts ɔ.¹/ɔ b ə.⁵/ə t ø.⁵¹/ø ɲ	kosh1246		6.5817	10.299		1 7 3 7 4 2 7 1 7 1 7 4	AXBYMBYBYBYN	TYBENCUPETUN	46	46.T.C 46.Y.V 46.B.C 46.E.V 46.N.c 46.C.C 46.U.V 46.P.C 46.E.V 46.T.C 46.U.V 46.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	dʒu.¹/ufə.⁵/ən.¹/ntsɔ.¹/ɔbə.⁵/ətø.⁵¹/øɲ	0	1180	dʒ - u.¹/u f ə.⁵/ə - n.¹/n ts - ɔ.¹/ɔ b ə.⁵/ə t ø.⁵¹/ø ɲ - -
4851	508_fifteen15	fifteen (15)	KCSKung3	KCS-Kung-3	ɪ̀ɣə́mndzə̀ɪ́tàʲ	ɪ̀ɣə́mndzə̀ɪ́tàʲ	ɪ.¹/ɪ ɣ ə.⁵/ə m n d z ə.¹/ə ɪ.⁵/ɪ t a.¹/a j	kung1260		6.53881	10.2073		7 3 7 4 4 1 3 7 7 1 7 6	XBYLMBCYYBYN	IGEMNTSEITAJ	16	16.I.V 16.G.C 16.E.V 16.M.c 16.N.c 16.T.C 16.S.C 16.E.V 16.I.V 16.T.C 16.A.V 16.J.c	1.5 1.75 1.3 1.1 1.1 1.75 1.5 1.3 1.3 1.75 1.3 0.8	ɪ.¹/ɪɣə.⁵/əmndzə.¹/əɪ.⁵/ɪta.¹/aj	0	1187	ɪ.¹/ɪ ɣ ə.⁵/ə m n d z ə.¹/ə - ɪ.⁵/ɪ t a.¹/a j
4852	508_fifteen15	fifteen (15)	NJSKung4	NJS-Kung-4	ɪ̀ɣə̂mndzə̀sə́táʲ	ɪ̀ɣə̂mndzə̀sə́táʲ	ɪ.¹/ɪ ɣ ə.⁵¹/ə m n d z ə.¹/ə s ə.⁵/ə t a.⁵/a j	kung1260		6.53881	10.2073		7 3 7 4 4 1 3 7 3 7 1 7 6	XBYLMBCYBYBYN	IGEMNTSESETAJ	38	38.I.V 38.G.C 38.E.V 38.M.c 38.N.c 38.T.C 38.S.C 38.E.V 38.S.C 38.E.V 38.T.C 38.A.V 38.J.c	1.5 1.75 1.3 1.1 1.1 1.75 1.5 1.3 1.75 1.3 1.75 1.3 0.8	ɪ.¹/ɪɣə.⁵¹/əmndzə.¹/əsə.⁵/əta.⁵/aj	0	1187	ɪ.¹/ɪ ɣ ə.⁵¹/ə m n d z ə.¹/ə s ə.⁵/ə t a.⁵/a j
4853	508_fifteen15	fifteen (15)	NMNMundabli3	NMN-Mundabli-3	dzóːfə́ǹtsòbíkpɒ́n	dzóːfə́ǹtsòbíkpɒ́n	d z oː.⁵/oː f ə.⁵/ə n.¹/n ts o.¹/o b i.⁵/i kp ɒ.⁵/ɒ n	mund1340					1 3 7 3 7 4 2 7 1 7 1 7 4	ACXBYMBYBYBYN	TSUBENCUPIKON	40	40.T.C 40.S.C 40.U.V 40.B.C 40.E.V 40.N.c 40.C.C 40.U.V 40.P.C 40.I.V 40.K.C 40.O.V 40.N.c	2.0 1.5 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	dzoː.⁵/oːfə.⁵/ən.¹/ntso.¹/obi.⁵/ikpɒ.⁵/ɒn	0	1180	d z oː.⁵/oː f ə.⁵/ə - n.¹/n ts - o.¹/o b i.⁵/i kp ɒ.⁵/ɒ n - -
4854	508_fifteen15	fifteen (15)	CENMundabli2	CEN-Mundabli-2	dzʊ́ːfə́àntsòbíkpɒ᷇ːŋ	dzʊ́ːfə́àntsòbíkpɒ᷇ːŋ	d z ʊː.⁵/ʊː f ə.⁵/ə a.¹/a n ts o.¹/o b i.⁵/i kp ɒː.⁵³/ɒː ŋ	mund1340					1 3 7 3 7 7 4 2 7 1 7 1 7 4	ACXBYYMBYBYBYN	TSYBEANCUPIKON	8	8.T.C 8.S.C 8.Y.V 8.B.C 8.E.V 8.A.V 8.N.c 8.C.C 8.U.V 8.P.C 8.I.V 8.K.C 8.O.V 8.N.c	2.0 1.5 1.5 1.75 1.3 1.3 1.1 1.75 1.3 1.75 1.3 1.75 1.3 0.8	dzʊː.⁵/ʊːfə.⁵/əa.¹/antso.¹/obi.⁵/ikpɒː.⁵³/ɒːŋ	0	1180	d z ʊː.⁵/ʊː f ə.⁵/ə a.¹/a n ts - o.¹/o b i.⁵/i kp ɒː.⁵³/ɒː ŋ - -
4855	508_fifteen15	fifteen (15)	NGTMunken3	NGT-Munken-3	kɥɪ̂nàkpóːnə̄	kɥɪ̂nàkpóːnə̄	k ɥ ɪ.⁵¹/ɪ n a.¹/a kp oː.⁵/oː n ə.³/ə	munk1244					1 6 7 4 7 1 7 4 7	ACXBYBYBZ	KJINAKUNE	36	36.K.C 36.J.C 36.I.V 36.N.C 36.A.V 36.K.C 36.U.V 36.N.C 36.E.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kɥɪ.⁵¹/ɪna.¹/akpoː.⁵/oːnə.³/ə	0	1183	k ɥ ɪ.⁵¹/ɪ n - a.¹/a kp oː.⁵/oː n ə.³/ə
4856	508_fifteen15	fifteen (15)	NUNMunken4	NUN-Munken-4	kɥɪ̂nàkpóːnə̂	kɥɪ̂nàkpóːnə̂	k ɥ ɪ.⁵¹/ɪ n a.¹/a kp oː.⁵/oː n ə.⁵¹/ə	munk1244					1 6 7 4 7 1 7 4 7	ACXBYBYBZ	KJINAKUNE	43	43.K.C 43.J.C 43.I.V 43.N.C 43.A.V 43.K.C 43.U.V 43.N.C 43.E.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kɥɪ.⁵¹/ɪna.¹/akpoː.⁵/oːnə.⁵¹/ə	0	1183	k ɥ ɪ.⁵¹/ɪ n - a.¹/a kp oː.⁵/oː n ə.⁵¹/ə
4857	508_fifteen15	fifteen (15)	MCANgun3	MCA-Ngun-3	kʷônmàkpàɲí	kʷônmàkpàɲí	kʷ o.⁵¹/o n m a.¹/a kp a.¹/a ɲ i.⁵/i	ngun1279					1 7 4 4 7 1 7 4 7	AXMBYBYBZ	KUNMAKANI	26	26.K.C 26.U.V 26.N.c 26.M.C 26.A.V 26.K.C 26.A.V 26.N.C 26.I.V	2.0 1.5 1.1 1.75 1.3 1.75 1.3 1.75 0.8	kʷo.⁵¹/onma.¹/akpa.¹/aɲi.⁵/i	0	1183	kʷ - o.⁵¹/o n m a.¹/a kp a.¹/a ɲ i.⁵/i
4858	508_fifteen15	fifteen (15)	KBMNgun4	KBM-Ngun-4	kʷômàkpàɲí	kʷômàkpàɲí	kʷ o.⁵¹/o m a.¹/a kp a.¹/a ɲ i.⁵/i	ngun1279					1 7 4 7 1 7 4 7	AXBYBYBZ	KUMAKANI	15	15.K.C 15.U.V 15.M.C 15.A.V 15.K.C 15.A.V 15.N.C 15.I.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 0.8	kʷo.⁵¹/oma.¹/akpa.¹/aɲi.⁵/i	0	1183	kʷ - o.⁵¹/o - m a.¹/a kp a.¹/a ɲ i.⁵/i
5349	508_fifteen15	fifteen (15)	NCCMumfu4	NCC-Mumfu-4	gɥófə́áŋkɥòbə́kpa᷇ːn	gɥófə́áŋkɥòbə́kpa᷇ːn	g ɥ o.⁵/o f ə.⁵/ə a.⁵/a ŋ k ɥ o.¹/o b ə.⁵/ə kp aː.⁵³/aː n	mufu1234					1 6 7 3 7 7 4 1 6 7 1 7 1 7 4	ACXBYYMBCYBYBYN	KJUBEANKJUPEKAN	31	31.K.C 31.J.C 31.U.V 31.B.C 31.E.V 31.A.V 31.N.c 31.K.C 31.J.C 31.U.V 31.P.C 31.E.V 31.K.C 31.A.V 31.N.c	2.0 1.5 1.5 1.75 1.3 1.3 1.1 1.75 1.5 1.3 1.75 1.3 1.75 1.3 0.8	gɥo.⁵/ofə.⁵/əa.⁵/aŋkɥo.¹/obə.⁵/əkpaː.⁵³/aːn	0	1180	g ɥ o.⁵/o f ə.⁵/ə a.⁵/a ŋ k ɥ o.¹/o b ə.⁵/ə kp aː.⁵³/aː n - -
5350	508_fifteen15	fifteen (15)	MEAMumfu3	MEA-Mumfu-3	gɥófə́áŋkɥòbə́kpān	gɥófə́áŋkɥòbə́kpān	g ɥ o.⁵/o f ə.⁵/ə a.⁵/a ŋ k ɥ o.¹/o b ə.⁵/ə kp a.³/a n	mufu1234					1 6 7 3 7 7 4 1 6 7 1 7 1 7 4	ACXBYYMBCYBYBYN	KJUBEANKJUPEKAN	27	27.K.C 27.J.C 27.U.V 27.B.C 27.E.V 27.A.V 27.N.c 27.K.C 27.J.C 27.U.V 27.P.C 27.E.V 27.K.C 27.A.V 27.N.c	2.0 1.5 1.5 1.75 1.3 1.3 1.1 1.75 1.5 1.3 1.75 1.3 1.75 1.3 0.8	gɥo.⁵/ofə.⁵/əa.⁵/aŋkɥo.¹/obə.⁵/əkpa.³/an	0	1180	g ɥ o.⁵/o f ə.⁵/ə a.⁵/a ŋ k ɥ o.¹/o b ə.⁵/ə kp a.³/a n - -
5625	508_fifteen15	fifteen (15)	NMSMissong4	NMS-Missong-4	dʒóhókə́kpōā	dʒóhókə́kpōā	dʒ o.⁵/o h o.⁵/o k ə.⁵/ə kp o.³/o a.³/a	miss1255					1 7 3 7 1 7 1 7 7	AXBYBYBYZ	TUHUKEKUA	41	41.T.C 41.U.V 41.H.C 41.U.V 41.K.C 41.E.V 41.K.C 41.U.V 41.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	dʒo.⁵/oho.⁵/okə.⁵/əkpo.³/oa.³/a	0	1182	dʒ o.⁵/o h o.⁵/o k ə.⁵/ə kp o.³/o - a.³/a
5626	508_fifteen15	fifteen (15)	NDNMissong5	NDN-Missong-5	dʒóhókə́kpōā	dʒóhókə́kpōā	dʒ o.⁵/o h o.⁵/o k ə.⁵/ə kp o.³/o a.³/a	miss1255					1 7 3 7 1 7 1 7 7	AXBYBYBYZ	TUHUKEKUA	33	33.T.C 33.U.V 33.H.C 33.U.V 33.K.C 33.E.V 33.K.C 33.U.V 33.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 0.8	dʒo.⁵/oho.⁵/okə.⁵/əkpo.³/oa.³/a	0	1182	dʒ o.⁵/o h o.⁵/o k ə.⁵/ə kp o.³/o - a.³/a
5899	508_fifteen15	fifteen (15)	BAAMashi4	BAA-Mashi-4	dzóːntsʊ̌ːti᷇ː	dzóːntsʊ̌ːti᷇ː	d z oː.⁵/oː n ts ʊː.¹⁵/ʊː t iː.¹³/iː	naki1238		6.62784	10.2378		1 3 7 4 2 7 1 7	ACXMBYBZ	TSUNCYTI	5	5.T.C 5.S.C 5.U.V 5.N.c 5.C.C 5.Y.V 5.T.C 5.I.V	2.0 1.5 1.5 1.1 1.75 1.3 1.75 0.8	dzoː.⁵/oːntsʊː.¹⁵/ʊːtiː.¹³/iː	0	1179	d z oː.⁵/oː n - ts ʊː.¹⁵/ʊː t iː.¹³/iː
5900	508_fifteen15	fifteen (15)	NCMMashi5	NCM-Mashi-5	dzóːfʊ́tsǒːti᷇ː	dzóːfʊ́tsǒːti᷇ː	d z oː.⁵/oː f ʊ.⁵/ʊ ts oː.¹⁵/oː t iː.¹³/iː	naki1238		6.62784	10.2378		1 3 7 3 7 2 7 1 7	ACXBYBYBZ	TSUBYCUTI	32	32.T.C 32.S.C 32.U.V 32.B.C 32.Y.V 32.C.C 32.U.V 32.T.C 32.I.V	2.0 1.5 1.5 1.75 1.3 1.75 1.3 1.75 0.8	dzoː.⁵/oːfʊ.⁵/ʊtsoː.¹⁵/oːtiː.¹³/iː	0	1179	d z oː.⁵/oː f ʊ.⁵/ʊ ts oː.¹⁵/oː t iː.¹³/iː
4939	509_fifty50	fifty (50)	NVBAbar7	NVB-Abar-7	dʒʊ́hɛ́ŋ̀kêkpa᷇ːn	dʒʊ́hɛ́ŋ̀kêkpa᷇ːn	dʒ ʊ.⁵/ʊ h ɛ.⁵/ɛ ŋ.¹/ŋ k e.⁵¹/e kp aː.⁵³/aː n	abar1239					1 7 3 7 4 1 7 1 7 4	AXBYMBYBYN	TYHENKEKAN	44	44.T.C 44.Y.V 44.H.C 44.E.V 44.N.c 44.K.C 44.E.V 44.K.C 44.A.V 44.N.c	2.0 1.5 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	dʒʊ.⁵/ʊhɛ.⁵/ɛŋ.¹/ŋke.⁵¹/ekpaː.⁵³/aːn	0	1191	dʒ ʊ.⁵/ʊ h - - - - ɛ.⁵/ɛ ŋ.¹/ŋ k e.⁵¹/e kp aː.⁵³/aː n
4940	509_fifty50	fifty (50)	ECLAbar8	ECL-Abar-8	dʒʊ́hɛ́dʒʊ́hɛ́ŋgêkpán	dʒʊ́hɛ́dʒʊ́hɛ́ŋgêkpán	dʒ ʊ.⁵/ʊ h ɛ.⁵/ɛ dʒ ʊ.⁵/ʊ h ɛ.⁵/ɛ ŋ g e.⁵¹/e kp a.⁵/a n	abar1239					1 7 3 7 1 7 3 7 4 1 7 1 7 4	AXBYBYBYMBYBYN	TYHETYHENKEKAN	11	11.T.C 11.Y.V 11.H.C 11.E.V 11.T.C 11.Y.V 11.H.C 11.E.V 11.N.c 11.K.C 11.E.V 11.K.C 11.A.V 11.N.c	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.1 1.75 1.3 1.75 1.3 0.8	dʒʊ.⁵/ʊhɛ.⁵/ɛdʒʊ.⁵/ʊhɛ.⁵/ɛŋge.⁵¹/ekpa.⁵/an	0	1191	dʒ ʊ.⁵/ʊ h ɛ.⁵/ɛ dʒ ʊ.⁵/ʊ h ɛ.⁵/ɛ ŋ g e.⁵¹/e kp a.⁵/a n
4941	509_fifty50	fifty (50)	NEMAjumbu9	NEM-Ajumbu-9	àkônkpɛ̂ː	àkônkpɛ̂ː	a.¹/a k o.⁵¹/o n kp ɛː.⁵¹/ɛː	mbuu1238		6.53792	10.2556		7 1 7 4 1 7	XBYMBZ	AKUNKE	35	35.A.V 35.K.C 35.U.V 35.N.c 35.K.C 35.E.V	1.5 1.75 1.3 1.1 1.75 0.8	a.¹/ako.⁵¹/onkpɛː.⁵¹/ɛː	0	1192	- a.¹/a k - o.⁵¹/o n kp ɛː.⁵¹/ɛː - -
4942	509_fifty50	fifty (50)	KDCAjumbu10	KDC-Ajumbu-10	ákôɲkpɛ̂ː	ákôɲkpɛ̂ː	a.⁵/a k o.⁵¹/o ɲ kp ɛː.⁵¹/ɛː	mbuu1238		6.53792	10.2556		7 1 7 4 1 7	XBYMBZ	AKUNKE	18	18.A.V 18.K.C 18.U.V 18.N.c 18.K.C 18.E.V	1.5 1.75 1.3 1.1 1.75 0.8	a.⁵/ako.⁵¹/oɲkpɛː.⁵¹/ɛː	0	1192	- a.⁵/a k - o.⁵¹/o ɲ kp ɛː.⁵¹/ɛː - -
4943	509_fifty50	fifty (50)	ENBBiya1	ENB-Biya-1	bàkɥɪ̂nkpɛ̄n	bàkɥɪ̂nkpɛ̄n	b a.¹/a k ɥ ɪ.⁵¹/ɪ n kp ɛ.³/ɛ n	biya1235					1 7 1 6 7 4 1 7 4	AXBCYMBYN	PAKJINKEN	12	12.P.C 12.A.V 12.K.C 12.J.C 12.I.V 12.N.c 12.K.C 12.E.V 12.N.c	2.0 1.5 1.75 1.5 1.3 1.1 1.75 1.3 0.8	ba.¹/akɥɪ.⁵¹/ɪnkpɛ.³/ɛn	0	1192	b a.¹/a k ɥ ɪ.⁵¹/ɪ n kp ɛ.³/ɛ n -
4944	509_fifty50	fifty (50)	ICNBiya2	ICN-Biya-2	bə̀kɥɪ̂nkpɛ̃̃	bə̀kɥɪ̂nkpɛ̃̃	b ə.¹/ə k ɥ ɪ.⁵¹/ɪ n kp ɛ̃.³/ɛ̃	biya1235					1 7 1 6 7 4 1 7	AXBCYMBZ	PEKJINKE	13	13.P.C 13.E.V 13.K.C 13.J.C 13.I.V 13.N.c 13.K.C 13.E.V	2.0 1.5 1.75 1.5 1.3 1.1 1.75 0.8	bə.¹/əkɥɪ.⁵¹/ɪnkpɛ̃.³/ɛ̃	0	1192	b ə.¹/ə k ɥ ɪ.⁵¹/ɪ n kp ɛ̃.³/ɛ̃ - -
4945	509_fifty50	fifty (50)	NNBBuu3	NNB-Buu-3	mbáŋkpàːntə́	mbáŋkpàːntə́	m b a.⁵/a ŋ kp aː.¹/aː n t ə.⁵/ə	buuu1246		6.54	10.28		4 1 7 4 1 7 4 1 7	ACYMBYMBZ	MPANKANTE	42	42.M.C 42.P.C 42.A.V 42.N.c 42.K.C 42.A.V 42.N.c 42.T.C 42.E.V	2.0 1.5 1.3 1.1 1.75 1.3 1.1 1.75 0.8	mba.⁵/aŋkpaː.¹/aːntə.⁵/ə	0	1189	m b a.⁵/a ŋ - - kp aː.¹/aː n t ə.⁵/ə
4946	509_fifty50	fifty (50)	MNJBuu4	MNJ-Buu-4	mbáŋkpàntə̀	mbáŋkpàntə̀	m b a.⁵/a ŋ kp a.¹/a n t ə.¹/ə	buuu1246		6.54	10.28		4 1 7 4 1 7 4 1 7	ACYMBYMBZ	MPANKANTE	28	28.M.C 28.P.C 28.A.V 28.N.c 28.K.C 28.A.V 28.N.c 28.T.C 28.E.V	2.0 1.5 1.3 1.1 1.75 1.3 1.1 1.75 0.8	mba.⁵/aŋkpa.¹/antə.¹/ə	0	1189	m b a.⁵/a ŋ - - kp a.¹/a n t ə.¹/ə
4947	509_fifty50	fifty (50)	KHKFang12	KHK-Fang-12	ⁿbǎŋtsɑ̂ː	ⁿbǎŋtsɑ̂ː	ⁿb a.¹⁵/a ŋ ts aː.⁵¹/aː	fang1248		6.54384	10.319		1 7 4 2 7	AXMBZ	PANCA	22	22.P.C 22.A.V 22.N.c 22.C.C 22.A.V	2.0 1.5 1.1 1.75 0.8	ⁿba.¹⁵/aŋtsaː.⁵¹/aː	0	1190	ⁿb a.¹⁵/a ŋ ts aː.⁵¹/aː -
4948	509_fifty50	fifty (50)	DPNFang13	DPN-Fang-13	ⁿbǎːŋtsɑ̂ː	ⁿbǎːŋtsɑ̂ː	ⁿb aː.¹⁵/aː ŋ ts aː.⁵¹/aː	fang1248		6.54384	10.319		1 7 4 2 7	AXMBZ	PANCA	10	10.P.C 10.A.V 10.N.c 10.C.C 10.A.V	2.0 1.5 1.1 1.75 0.8	ⁿbaː.¹⁵/aːŋtsaː.⁵¹/aː	0	1190	ⁿb aː.¹⁵/aː ŋ ts aː.⁵¹/aː -
4949	509_fifty50	fifty (50)	JGYKoshin3	JGY-Koshin-3	ⁿbáŋtø̂ɲ	ⁿbáŋtø̂ɲ	ⁿb a.⁵/a ŋ t ø.⁵¹/ø ɲ	kosh1246		6.5817	10.299		1 7 4 1 7 4	AXMBYN	PANTUN	14	14.P.C 14.A.V 14.N.c 14.T.C 14.U.V 14.N.c	2.0 1.5 1.1 1.75 1.3 0.8	ⁿba.⁵/aŋtø.⁵¹/øɲ	0	1190	ⁿb a.⁵/a ŋ t ø.⁵¹/ø ɲ
