ID	Concept	Doculect	Value	Tokens
8134	spear	JD66_Kiha	ichumu	i c h u m u
8135	steal	JD66_Kiha	ukwiβa	u k w i β a
8136	stone	JD66_Kiha	iβuye	i β u j e
8137	sun	JD66_Kiha	izuuβa	i z u u β a
8138	tail	JD66_Kiha	umuliizo	u m u l i i z o
8139	ten	JD66_Kiha	chumi	c h u m i
8140	three	JD66_Kiha	gatatu	g a t a t u
8141	tongue	JD66_Kiha	urulimyi	u r u l i m j i
8142	tooth	JD66_Kiha	idyiiɲo	i d j i i ɲ o
8143	tree	JD66_Kiha	igiti	i g i t i
8144	two	JD66_Kiha	-βili	β i l i
8145	urine	JD66_Kiha	umusoβe(amasoβe)	u m u s o β e
8146	village	JD66_Kiha	umugoongo	u m u g o o n g o
8147	vomit	JD66_Kiha	ukudahwa	u k u d a h w a
8148	walk	JD66_Kiha	ugutambula	u g u t a m b u l a
8149	war	JD66_Kiha	ugwimo	u g w i m o
8150	water	JD66_Kiha	amaazi	a m a a z i
8151	wind	JD66_Kiha	umwela	u m w e l a
8152	woman	JD66_Kiha	umugole	u m u g o l e
8153	dew	JD66_Kiha	urume	u r u m e
8154	iron	JD66_Kiha	ichuuma	i c h u u m a
8155	animal	JD67_Kivinza	iɲama	i ɲ a m a
8156	arm	JD67_Kivinza	ukuβoko	u k u β o k o
8157	ashes	JD67_Kivinza	umuɲota	u m u ɲ o t a
8158	bark	JD67_Kivinza	ikigula	i k i g u l a
8159	bed	JD67_Kivinza	uβulili	u β u l i l i
8160	belly	JD67_Kivinza	inda	i n d a
8161	big	JD67_Kivinza	kinini	k i n i n i
8162	bird	JD67_Kivinza	inseβa	i n s e β a
8163	bite	JD67_Kivinza	ukushikula	u k u s h i k u l a
8164	blood	JD67_Kivinza	amalaso	a m a l a s o
8165	bone	JD67_Kivinza	igufa	i g u f a
8166	breast	JD67_Kivinza	amaβele	a m a β e l e
8167	burn	JD67_Kivinza	ukw-aka	u k w a k a
8168	child	JD67_Kivinza	umwana	u m w a n a
8169	cloud	JD67_Kivinza	igiho	i g i h o
8170	come	JD67_Kivinza	ukuza	u k u z a
8171	count	JD67_Kivinza	ukuβalula	u k u β a l u l a
8172	die	JD67_Kivinza	ukupfa	u k u p f a
8173	dog	JD67_Kivinza	imbwa	i m b w a
8174	drink	JD67_Kivinza	ukuɲwa	u k u ɲ w a
8175	ear	JD67_Kivinza	ukutwi	u k u t w i
8176	eat	JD67_Kivinza	ukulʸa	u k u l j a
8177	egg	JD67_Kivinza	igi	i g i
8178	elephant	JD67_Kivinza	inzovu	i n z o v u
8179	eye	JD67_Kivinza	ilyiso	i l j i s o
8180	face	JD67_Kivinza	uluhanga	u l u h a n g a
8181	fall	JD67_Kivinza	ukugwa	u k u g w a
8182	fat, oil	JD67_Kivinza	amavuta	a m a v u t a
8183	feather	JD67_Kivinza	amoya	a m o j a
8184	fingernail	JD67_Kivinza	ulwala	u l w a l a
8185	fire	JD67_Kivinza	umulilo	u m u l i l o
8186	fire-wood	JD67_Kivinza	inkwi	i n k w i
8187	fish	JD67_Kivinza	ifi	i f i
8188	five	JD67_Kivinza	katanu	k a t a n u
8189	fly	JD67_Kivinza	ukusimba	u k u s i m b a
8190	four	JD67_Kivinza	kane	k a n e
8191	give	JD67_Kivinza	ukutanga	u k u t a n g a
8192	goat	JD67_Kivinza	impene	i m p e n e
8193	ground, soil	JD67_Kivinza	iβondo	i β o n d o
8194	hair	JD67_Kivinza	inzwili	i n z w i l i
8195	head	JD67_Kivinza	umutwe	u m u t w e
8196	hear	JD67_Kivinza	ukwuma	u k w u m a
8197	heart	JD67_Kivinza	umutima	u m u t i m a
8198	horn	JD67_Kivinza	ihembe	i h e m b e
8199	house	JD67_Kivinza	inzu	i n z u
8200	hunger	JD67_Kivinza	inzala	i n z a l a
8201	intestine	JD67_Kivinza	uβushoge	u β u s h o g e
8202	kill	JD67_Kivinza	ukwicha	u k w i c h a
8203	knee	JD67_Kivinza	iyungo	i j u n g o
8204	knife	JD67_Kivinza	imbiigita	i m b i i g i t a
8205	know	JD67_Kivinza	ukumaɲa	u k u m a ɲ a
8206	leaf	JD67_Kivinza	iβaβi	i β a β i
8207	leg	JD67_Kivinza	ulengulu	u l e n g u l u
8208	liver	JD67_Kivinza	uβitiku	u β i t i k u
8209	louse	JD67_Kivinza	inda	i n d a
8210	man	JD67_Kivinza	ikigaβogaβo	i k i g a β o g a β o
8211	moon	JD67_Kivinza	ukwezi	u k w e z i
8212	mouth	JD67_Kivinza	umunwa	u m u n w a
8213	name	JD67_Kivinza	izina	i z i n a
8214	navel	JD67_Kivinza	urukoondo	u r u k o o n d o
8215	neck	JD67_Kivinza	ijosi	i j o s i
8216	night	JD67_Kivinza	ijolo	i j o l o
8217	nose	JD67_Kivinza	izulu	i z u l u
8218	one	JD67_Kivinza	limwe	l i m w e
8219	person	JD67_Kivinza	umuntu	u m u n t u
8220	rain	JD67_Kivinza	imvula	i m v u l a
8221	road	JD67_Kivinza	inzila	i n z i l a
8222	root	JD67_Kivinza	umuzi	u m u z i
8223	salt	JD67_Kivinza	umuɲu	u m u ɲ u
8224	sand	JD67_Kivinza	umusenga	u m u s e n g a
8225	see	JD67_Kivinza	ukuβona	u k u β o n a
8226	send	JD67_Kivinza	ukutuma	u k u t u m a
8227	shame	JD67_Kivinza	insoni	i n s o n i
8228	sing	JD67_Kivinza	ukulilimba	u k u l i l i m b a
8229	skin	JD67_Kivinza	umuβili	u m u β i l i
8230	sky	JD67_Kivinza	ijulu	i j u l u
8231	sleep	JD67_Kivinza	itilo	i t i l o
8232	smoke	JD67_Kivinza	umwotsi	u m w o ts i
8233	snake	JD67_Kivinza	inzoka	i n z o k a
8234	spear	JD67_Kivinza	ichumu	i c h u m u
8235	steal	JD67_Kivinza	ukwiβa	u k w i β a
8236	stone	JD67_Kivinza	iβuye	i β u j e
8237	sun	JD67_Kivinza	izuβa	i z u β a
8238	tail	JD67_Kivinza	umulizo	u m u l i z o
8239	ten	JD67_Kivinza	chumi	c h u m i
8240	three	JD67_Kivinza	katatu	k a t a t u
8241	tongue	JD67_Kivinza	ululimi	u l u l i m i
8242	tooth	JD67_Kivinza	iliɲo	i l i ɲ o
8243	tree	JD67_Kivinza	ikiti	i k i t i
8244	two	JD67_Kivinza	kaβile	k a β i l e
8245	urine	JD67_Kivinza	amasu	a m a s u
8246	village	JD67_Kivinza	ihala	i h a l a
8247	vomit	JD67_Kivinza	ukuluka	u k u l u k a
8248	walk	JD67_Kivinza	ukutambula	u k u t a m b u l a
8249	war	JD67_Kivinza	ululasano	u l u l a s a n o
8250	water	JD67_Kivinza	amazi	a m a z i
8251	wind	JD67_Kivinza	imboge	i m b o g e
8252	woman	JD67_Kivinza	umugolegole	u m u g o l e g o l e
8253	dew	JD67_Kivinza	ulume	u l u m e
8254	iron	JD67_Kivinza	ikyuma	i k j u m a
8255	animal	JE11_Runyoro	eɲama	e ɲ a m a
8256	arm	JE11_Runyoro	omukono	o m u k o n o
8257	ashes	JE11_Runyoro	eiju ryakaʃenda	e i j u r j a k a ʃ e n d a
8258	bark	JE11_Runyoro	ekisusu ky'omuti	e k i s u s u k j o m u t i
8259	bed	JE11_Runyoro	ekitanda	e k i t a n d a
8260	belly	JE11_Runyoro	enda	e n d a
8261	big	JE11_Runyoro	kikoto	k i k o t o
8262	bird	JE11_Runyoro	eɲoɲi	e ɲ o ɲ i
8263	bite	JE11_Runyoro	kuruma	k u r u m a
8264	blood	JE11_Runyoro	esagama	e s a g a m a
8265	bone	JE11_Runyoro	eigufa	e i g u f a
8266	breast	JE11_Runyoro	eibere	e i b e r e
8267	burn	JE11_Runyoro	ku-ʃya	k u ʃ j a
8268	child	JE11_Runyoro	omwaana	o m w a a n a
8269	cloud	JE11_Runyoro	ebicu	e b i c u
8270	come	JE11_Runyoro	ija	i j a
8271	count	JE11_Runyoro	kubara	k u b a r a
8272	die	JE11_Runyoro	okufa	o k u f a
8273	dog	JE11_Runyoro	embwa	e m b w a
8274	drink	JE11_Runyoro	okuɲwa	o k u ɲ w a
8275	ear	JE11_Runyoro	okutu	o k u t u
8276	eat	JE11_Runyoro	kulʸa	k u l j a
8277	egg	JE11_Runyoro	eihuri	e i h u r i
8278	elephant	JE11_Runyoro	enjojo	e n j o j o
8279	eye	JE11_Runyoro	eriiso	e r i i s o
8280	face	JE11_Runyoro	ahamaiso	a h a m a i s o
8281	fall	JE11_Runyoro	okugwa	o k u g w a
8282	fat, oil	JE11_Runyoro	amagita	a m a g i t a
8283	feather	JE11_Runyoro	ebyoya	e b j o j a
8284	fingernail	JE11_Runyoro	enono	e n o n o
8285	fire	JE11_Runyoro	omuro	o m u r o
8286	fire-wood	JE11_Runyoro	enku	e n k u
8287	fish	JE11_Runyoro	ifi	i f i
8288	five	JE11_Runyoro	itaano	i t a a n o
8289	fly	JE11_Runyoro	okuguruka	o k u g u r u k a
8290	four	JE11_Runyoro	ina	i n a
8291	give	JE11_Runyoro	okuhereza	o k u h e r e z a
8292	goat	JE11_Runyoro	embuzi	e m b u z i
8293	ground, soil	JE11_Runyoro	eitaka	e i t a k a
8294	hair	JE11_Runyoro	eisoke	e i s o k e
8295	head	JE11_Runyoro	omutwe	o m u t w e
8296	hear	JE11_Runyoro	okuhurira	o k u h u r i r a
8297	heart	JE11_Runyoro	omutima	o m u t i m a
8298	horn	JE11_Runyoro	eihembe	e i h e m b e
8299	house	JE11_Runyoro	enju	e n j u
8300	hunger	JE11_Runyoro	enjara	e n j a r a
8301	intestine	JE11_Runyoro	amara	a m a r a
8302	kill	JE11_Runyoro	kwita	k w i t a
8303	knee	JE11_Runyoro	okuju	o k u j u
8304	knife	JE11_Runyoro	ekiso	e k i s o
8305	know	JE11_Runyoro	kumaɲa	k u m a ɲ a
8306	leaf	JE11_Runyoro	eibabi	e i b a b i
8307	leg	JE11_Runyoro	okuguru	o k u g u r u
8308	liver	JE11_Runyoro	ekitigu	e k i t i g u
8309	louse	JE11_Runyoro	kugayara	k u g a j a r a
8310	man	JE11_Runyoro	ekisaija	e k i s a i j a
8311	moon	JE11_Runyoro	okwezi	o k w e z i
8312	mouth	JE11_Runyoro	akanwa	a k a n w a
8313	name	JE11_Runyoro	ibara	i b a r a
8314	navel	JE11_Runyoro	omukundi	o m u k u n d i
8315	neck	JE11_Runyoro	ebikya	e b i k j a
8316	night	JE11_Runyoro	ekiro	e k i r o
8317	nose	JE11_Runyoro	eɲindo	e ɲ i n d o
8318	one	JE11_Runyoro	emwe	e m w e
8319	person	JE11_Runyoro	omuntu	o m u n t u
8320	rain	JE11_Runyoro	enjura	e n j u r a
8321	road	JE11_Runyoro	omuhanda	o m u h a n d a
8322	root	JE11_Runyoro	omuzi	o m u z i
8323	salt	JE11_Runyoro	omwoɲo	o m w o ɲ o
8324	sand	JE11_Runyoro	omuseɲi	o m u s e ɲ i
8325	see	JE11_Runyoro	kurora	k u r o r a
8326	send	JE11_Runyoro	kwohereza	k w o h e r e z a
8327	shame	JE11_Runyoro	kuswara	k u s w a r a
8328	sing	JE11_Runyoro	kwesongora	k w e s o n g o r a
8329	skin	JE11_Runyoro	omubiru	o m u b i r u
8330	sky	JE11_Runyoro	eiguru	e i g u r u
8331	sleep	JE11_Runyoro	kubyama	k u b j a m a
8332	smoke	JE11_Runyoro	okuɲwa etaaba	o k u ɲ w a e t a a b a
8333	snake	JE11_Runyoro	enjoka	e n j o k a
8334	spear	JE11_Runyoro	eicumu	e i c u m u
8335	steal	JE11_Runyoro	okwiba	o k w i b a
8336	stone	JE11_Runyoro	eibale	e i b a l e
8337	sun	JE11_Runyoro	eizooba	e i z o o b a
8338	tail	JE11_Runyoro	omukira	o m u k i r a
8339	ten	JE11_Runyoro	ikumi	i k u m i
8340	three	JE11_Runyoro	isatu	i s a t u
8341	tongue	JE11_Runyoro	orurimi	o r u r i m i
8342	tooth	JE11_Runyoro	eriino	e r i i n o
8343	tree	JE11_Runyoro	omuti	o m u t i
8344	two	JE11_Runyoro	ibiri	i b i r i
8345	urine	JE11_Runyoro	enkari	e n k a r i
8346	village	JE11_Runyoro	ekyaro	e k j a r o
8347	vomit	JE11_Runyoro	okutanaka	o k u t a n a k a
8348	walk	JE11_Runyoro	kutambura	k u t a m b u r a
8349	war	JE11_Runyoro	oburemu	o b u r e m u
8350	water	JE11_Runyoro	amaizi	a m a i z i
8351	wind	JE11_Runyoro	omuyaga	o m u j a g a
8352	woman	JE11_Runyoro	omukazi	o m u k a z i
8353	dew	JE11_Runyoro	ekime	e k i m e
8354	iron	JE11_Runyoro	obutare	o b u t a r e
8355	animal	JE12_Rutooro	ɲama	ɲ a m a
8356	arm	JE12_Rutooro	omukoono	o m u k o o n o
8357	ashes	JE12_Rutooro	iju	i j u
8358	bark	JE12_Rutooro	omutom…	o m u t o m
8359	bed	JE12_Rutooro	ekitabu	e k i t a b u
8360	belly	JE12_Rutooro	enda	e n d a
8361	big	JE12_Rutooro	kugaliha	k u g a l i h a
8362	bird	JE12_Rutooro	eɲoɲi	e ɲ o ɲ i
8363	bite	JE12_Rutooro	(ku)ruma	r u m a
8364	blood	JE12_Rutooro	esagama	e s a g a m a
8365	bone	JE12_Rutooro	igufa	i g u f a
8366	breast	JE12_Rutooro	ibeere	i b e e r e
8367	burn	JE12_Rutooro	oku-kya	o k u k j a
8368	child	JE12_Rutooro	omwana	o m w a n a
8369	cloud	JE12_Rutooro	ekicu	e k i c u
8370	come	JE12_Rutooro	lia	l i a
8371	count	JE12_Rutooro	kubara	k u b a r a
8372	die	JE12_Rutooro	kufwa	k u f w a
8373	dog	JE12_Rutooro	embwa	e m b w a
8374	drink	JE12_Rutooro	(ku)ɲwa	ɲ w a
8375	ear	JE12_Rutooro	okutu	o k u t u
8376	eat	JE12_Rutooro	kulʸa	k u l j a
8377	egg	JE12_Rutooro	ihuli	i h u l i
8378	elephant	JE12_Rutooro	enjojo	e n j o j o
8379	eye	JE12_Rutooro	eriso	e r i s o
8380	face	JE12_Rutooro	amaiso	a m a i s o
8381	fall	JE12_Rutooro	kugwa	k u g w a
8382	fat, oil	JE12_Rutooro	amagita	a m a g i t a
8383	feather	JE12_Rutooro	ebyoya	e b j o j a
8384	fingernail	JE12_Rutooro	enono	e n o n o
8385	fire	JE12_Rutooro	omurro	o m u r r o
8386	fire-wood	JE12_Rutooro	enku	e n k u
8387	fish	JE12_Rutooro	ifi	i f i
8388	five	JE12_Rutooro	itaano	i t a a n o
8389	fly	JE12_Rutooro	(ku)harruka	h a r r u k a
8390	four	JE12_Rutooro	ina	i n a
8391	give	JE12_Rutooro	(ku)ha	h a
8392	goat	JE12_Rutooro	embuzi	e m b u z i
8393	ground, soil	JE12_Rutooro	itaaka	i t a a k a
8394	hair	JE12_Rutooro	isoke	i s o k e
8395	head	JE12_Rutooro	omutwe	o m u t w e
8396	hear	JE12_Rutooro	okuhurra	o k u h u r r a
8397	heart	JE12_Rutooro	omutima	o m u t i m a
8398	horn	JE12_Rutooro	amahembe	a m a h e m b e
8399	house	JE12_Rutooro	enju	e n j u
8400	hunger	JE12_Rutooro	enjaara	e n j a a r a
8401	intestine	JE12_Rutooro	amaara	a m a a r a
8402	kill	JE12_Rutooro	kwita	k w i t a
8403	knee	JE12_Rutooro	okuju	o k u j u
8404	knife	JE12_Rutooro	omuhyo	o m u h j o
8405	know	JE12_Rutooro	komaɲa	k o m a ɲ a
8406	leaf	JE12_Rutooro	ibabi	i b a b i
8407	leg	JE12_Rutooro	okuguru	o k u g u r u
8408	liver	JE12_Rutooro	obune	o b u n e
8409	louse	JE12_Rutooro	enda	e n d a
8410	man	JE12_Rutooro	omusaija	o m u s a i j a
8411	moon	JE12_Rutooro	okwezi	o k w e z i
8412	mouth	JE12_Rutooro	omunwa	o m u n w a
8413	name	JE12_Rutooro	ibaara	i b a a r a
8414	navel	JE12_Rutooro	omukundi	o m u k u n d i
8415	neck	JE12_Rutooro	ebikya	e b i k j a
8416	night	JE12_Rutooro	ekiro itumbi	e k i r o i t u m b i
8417	nose	JE12_Rutooro	eɲindo	e ɲ i n d o
8418	one	JE12_Rutooro	emu	e m u
8419	person	JE12_Rutooro	omuntu	o m u n t u
8420	rain	JE12_Rutooro	enjura	e n j u r a
8421	road	JE12_Rutooro	akahanda	a k a h a n d a
8422	root	JE12_Rutooro	omuhama	o m u h a m a
8423	salt	JE12_Rutooro	ekisura	e k i s u r a
8424	sand	JE12_Rutooro	omuseɲi	o m u s e ɲ i
8425	see	JE12_Rutooro	(ku)rora	r o r a
8426	send	JE12_Rutooro	(ku)tuma	t u m a
8427	shame	JE12_Rutooro	ensoni	e n s o n i
8428	sing	JE12_Rutooro	kwesongora	k w e s o n g o r a
8429	skin	JE12_Rutooro	omubiri gwomuntu	o m u b i r i g w o m u n t u
8430	sky	JE12_Rutooro	iguru	i g u r u
8431	sleep	JE12_Rutooro	gwijagira	g w i j a g i r a
8432	smoke	JE12_Rutooro	omwika	o m w i k a
8433	snake	JE12_Rutooro	enjoka	e n j o k a
8434	spear	JE12_Rutooro	icumu	i c u m u
8435	steal	JE12_Rutooro	okwiba	o k w i b a
8436	stone	JE12_Rutooro	ibaale	i b a a l e
8437	sun	JE12_Rutooro	izooba	i z o o b a
8438	tail	JE12_Rutooro	omukira	o m u k i r a
8439	ten	JE12_Rutooro	ikumi	i k u m i
8440	three	JE12_Rutooro	isatu	i s a t u
8441	tongue	JE12_Rutooro	orulimi	o r u l i m i
8442	tooth	JE12_Rutooro	eriino	e r i i n o
8443	tree	JE12_Rutooro	omuti	o m u t i
8444	two	JE12_Rutooro	ibiri	i b i r i
8445	urine	JE12_Rutooro	enkali	e n k a l i
8446	village	JE12_Rutooro	ekyaro	e k j a r o
8447	vomit	JE12_Rutooro	(ku)tanaka	t a n a k a
8448	walk	JE12_Rutooro	(ku)rubata	r u b a t a
8449	war	JE12_Rutooro	obulemu	o b u l e m u
8450	water	JE12_Rutooro	amaizi	a m a i z i
8451	wind	JE12_Rutooro	omuyaga	o m u j a g a
8452	woman	JE12_Rutooro	omukaazi	o m u k a a z i
8453	dew	JE12_Rutooro	orume	o r u m e
8454	iron	JE12_Rutooro	ekyoma	e k j o m a
8455	animal	JE13_Runyankore	eɲama	e ɲ a m a
8456	arm	JE13_Runyankore	omukono	o m u k o n o
8457	ashes	JE13_Runyankore	eiju	e i j u
8458	bark	JE13_Runyankore	ekiʃuʃu	e k i ʃ u ʃ u
8459	bed	JE13_Runyankore	ekitanda	e k i t a n d a
8460	belly	JE13_Runyankore	enda	e n d a
8461	big	JE13_Runyankore	-hango	h a n g o
8462	bird	JE13_Runyankore	eɲoɲi	e ɲ o ɲ i
8463	bite	JE13_Runyankore	kuruma	k u r u m a
8464	blood	JE13_Runyankore	eʃagama	e ʃ a g a m a
8465	bone	JE13_Runyankore	eigufa	e i g u f a
8466	breast	JE13_Runyankore	eibeere	e i b e e r e
8467	burn	JE13_Runyankore	kw-aka	k w a k a
8468	child	JE13_Runyankore	omuto	o m u t o
8469	cloud	JE13_Runyankore	ekicu	e k i c u
8470	come	JE13_Runyankore	kwija	k w i j a
8471	count	JE13_Runyankore	kubara	k u b a r a
8472	die	JE13_Runyankore	kufa	k u f a
8473	dog	JE13_Runyankore	embwa	e m b w a
8474	drink	JE13_Runyankore	kuɲwa	k u ɲ w a
8475	ear	JE13_Runyankore	okutu	o k u t u
8476	eat	JE13_Runyankore	kurʸa	k u r j a
8477	egg	JE13_Runyankore	eihuri	e i h u r i
8478	elephant	JE13_Runyankore	enjojo	e n j o j o
8479	eye	JE13_Runyankore	eriiʃo	e r i i ʃ o
8480	face	JE13_Runyankore	ahamaiʃo	a h a m a i ʃ o
8481	fall	JE13_Runyankore	kugwa	k u g w a
8482	fat, oil	JE13_Runyankore	amajuta	a m a j u t a
8483	feather	JE13_Runyankore	ebyoya	e b j o j a
8484	fingernail	JE13_Runyankore	ekyara	e k j a r a
8485	fire	JE13_Runyankore	omuriro	o m u r i r o
8486	fire-wood	JE13_Runyankore	enku	e n k u
8487	fish	JE13_Runyankore	inswi	i n s w i
8488	five	JE13_Runyankore	-taano	t a a n o
8489	fly	JE13_Runyankore	kuguruka	k u g u r u k a
8490	four	JE13_Runyankore	-na	n a
8491	give	JE13_Runyankore	kuha	k u h a
8492	goat	JE13_Runyankore	mbuzi	m b u z i
8493	ground, soil	JE13_Runyankore	eitaka	e i t a k a
8494	hair	JE13_Runyankore	eiʃokye	e i ʃ o k j e
8495	head	JE13_Runyankore	omutwe	o m u t w e
8496	hear	JE13_Runyankore	kuhurira	k u h u r i r a
8497	heart	JE13_Runyankore	omutima	o m u t i m a
8498	horn	JE13_Runyankore	eihembe	e i h e m b e
8499	house	JE13_Runyankore	enju	e n j u
8500	hunger	JE13_Runyankore	enjara	e n j a r a
8501	intestine	JE13_Runyankore	amara	a m a r a
8502	kill	JE13_Runyankore	kwita	k w i t a
8503	knee	JE13_Runyankore	okuju	o k u j u
8504	knife	JE13_Runyankore	omusyo	o m u s j o
8505	know	JE13_Runyankore	kumaɲa	k u m a ɲ a
8506	leaf	JE13_Runyankore	eibabi	e i b a b i
8507	leg	JE13_Runyankore	okuguru	o k u g u r u
8508	liver	JE13_Runyankore	ekine	e k i n e
8509	louse	JE13_Runyankore	enda	e n d a
8510	man	JE13_Runyankore	-ʃaija	ʃ a i j a
8511	moon	JE13_Runyankore	okwezi	o k w e z i
8512	mouth	JE13_Runyankore	akanwa	a k a n w a
8513	name	JE13_Runyankore	eiziina	e i z i i n a
8514	navel	JE13_Runyankore	enkundi	e n k u n d i
8515	neck	JE13_Runyankore	ebitsya	e b i ts j a
8516	night	JE13_Runyankore	ekiro	e k i r o
8517	nose	JE13_Runyankore	eɲindo	e ɲ i n d o
8518	one	JE13_Runyankore	-mwe	m w e
8519	person	JE13_Runyankore	omuntu	o m u n t u
8520	rain	JE13_Runyankore	enjura	e n j u r a
8521	road	JE13_Runyankore	omuhanda	o m u h a n d a
8522	root	JE13_Runyankore	omuzi	o m u z i
8523	salt	JE13_Runyankore	omwoɲo	o m w o ɲ o
8524	sand	JE13_Runyankore	omuʃeeɲi	o m u ʃ e e ɲ i
8525	see	JE13_Runyankore	kureeba	k u r e e b a
8526	send	JE13_Runyankore	kutuma	k u t u m a
8527	shame	JE13_Runyankore	enʃoni	e n ʃ o n i
8528	sing	JE13_Runyankore	kweʃongora	k w e ʃ o n g o r a
8529	skin	JE13_Runyankore	ekiʃuʃu	e k i ʃ u ʃ u
8530	sky	JE13_Runyankore	eiguru	e i g u r u
8531	sleep	JE13_Runyankore	okugwejegyera	o k u g w e j e g j e r a
8532	smoke	JE13_Runyankore	omwika	o m w i k a
8533	snake	JE13_Runyankore	enjoka	e n j o k a
8534	spear	JE13_Runyankore	eicumu	e i c u m u
8535	steal	JE13_Runyankore	kwiba	k w i b a
8536	stone	JE13_Runyankore	eibaare	e i b a a r e
8537	sun	JE13_Runyankore	eizooba	e i z o o b a
8538	tail	JE13_Runyankore	omukira	o m u k i r a
8539	ten	JE13_Runyankore	ikumi	i k u m i
8540	three	JE13_Runyankore	-ʃatu	ʃ a t u
8541	tongue	JE13_Runyankore	orurimi	o r u r i m i
8542	tooth	JE13_Runyankore	eriino	e r i i n o
8543	tree	JE13_Runyankore	omuti	o m u t i
8544	two	JE13_Runyankore	-biri	b i r i
8545	urine	JE13_Runyankore	enkari	e n k a r i
8546	village	JE13_Runyankore	ekyaro	e k j a r o
8547	vomit	JE13_Runyankore	kutanaka	k u t a n a k a
8548	walk	JE13_Runyankore	kugyenda	k u g j e n d a
8549	war	JE13_Runyankore	obweme	o b w e m e
8550	water	JE13_Runyankore	amaizi	a m a i z i
8551	wind	JE13_Runyankore	omuyaga	o m u j a g a
8552	woman	JE13_Runyankore	omukazi	o m u k a z i
8553	dew	JE13_Runyankore	orume	o r u m e
8554	iron	JE13_Runyankore	ekyoma	e k j o m a
8555	animal	JE14_Rukiga	eɲama	e ɲ a m a
8556	arm	JE14_Rukiga	omukono	o m u k o n o
8557	ashes	JE14_Rukiga	kaʃenda	k a ʃ e n d a
8558	bark	JE14_Rukiga	ekiʃuʃu	e k i ʃ u ʃ u
8559	bed	JE14_Rukiga	ekitanda	e k i t a n d a
8560	belly	JE14_Rukiga	enda	e n d a
8561	big	JE14_Rukiga	-hango	h a n g o
8562	bird	JE14_Rukiga	eɲoɲi	e ɲ o ɲ i
8563	bite	JE14_Rukiga	okuruma	o k u r u m a
8564	blood	JE14_Rukiga	eʃagama	e ʃ a g a m a
8565	bone	JE14_Rukiga	eigufa	e i g u f a
8566	breast	JE14_Rukiga	eibere	e i b e r e
8567	burn	JE14_Rukiga	okw-aka	o k w a k a
8568	child	JE14_Rukiga	omwana	o m w a n a
8569	cloud	JE14_Rukiga	ekyicu	e k j i c u
8570	count	JE14_Rukiga	okubara	o k u b a r a
8571	die	JE14_Rukiga	okufa	o k u f a
8572	dog	JE14_Rukiga	embwa	e m b w a
8573	drink	JE14_Rukiga	okuɲwa	o k u ɲ w a
8574	ear	JE14_Rukiga	okutu	o k u t u
8575	eat	JE14_Rukiga	okurʸa	o k u r j a
8576	egg	JE14_Rukiga	eihuri	e i h u r i
8577	elephant	JE14_Rukiga	enjojo	e n j o j o
8578	eye	JE14_Rukiga	eriiʃo	e r i i ʃ o
8579	face	JE14_Rukiga	obuso	o b u s o
8580	fall	JE14_Rukiga	okuhanuka	o k u h a n u k a
8581	fat, oil	JE14_Rukiga	amajuta	a m a j u t a
8582	feather	JE14_Rukiga	ebyoya	e b j o j a
8583	fingernail	JE14_Rukiga	omuɲoma	o m u ɲ o m a
8584	fire	JE14_Rukiga	omuriro	o m u r i r o
8585	fire-wood	JE14_Rukiga	enku	e n k u
8586	fish	JE14_Rukiga	inswi	i n s w i
8587	five	JE14_Rukiga	itano	i t a n o
8588	fly	JE14_Rukiga	okuguruka	o k u g u r u k a
8589	four	JE14_Rukiga	ina	i n a
8590	give	JE14_Rukiga	okuha	o k u h a
8591	goat	JE14_Rukiga	embuzi	e m b u z i
8592	ground, soil	JE14_Rukiga	eitaka	e i t a k a
8593	hair	JE14_Rukiga	eiʃokye	e i ʃ o k j e
8594	head	JE14_Rukiga	omutwe	o m u t w e
8595	hear	JE14_Rukiga	okuhurira	o k u h u r i r a
8596	heart	JE14_Rukiga	omutima	o m u t i m a
8597	horn	JE14_Rukiga	eihembe	e i h e m b e
8598	house	JE14_Rukiga	enju	e n j u
8599	hunger	JE14_Rukiga	enjara	e n j a r a
8600	intestine	JE14_Rukiga	amara	a m a r a
8601	kill	JE14_Rukiga	kwita	k w i t a
8602	knee	JE14_Rukiga	okuju	o k u j u
8603	knife	JE14_Rukiga	omusyo	o m u s j o
8604	know	JE14_Rukiga	okumaɲa	o k u m a ɲ a
8605	leaf	JE14_Rukiga	eibabi	e i b a b i
8606	leg	JE14_Rukiga	okuguru	o k u g u r u
8607	liver	JE14_Rukiga	ekitigu	e k i t i g u
8608	louse	JE14_Rukiga	enda	e n d a
8609	man	JE14_Rukiga	-ʃaija	ʃ a i j a
8610	moon	JE14_Rukiga	okwezi	o k w e z i
8611	mouth	JE14_Rukiga	akanwa	a k a n w a
8612	name	JE14_Rukiga	eizina	e i z i n a
8613	navel	JE14_Rukiga	omukundi	o m u k u n d i
8614	neck	JE14_Rukiga	ebisya	e b i s j a
8615	night	JE14_Rukiga	ekiro	e k i r o
8616	nose	JE14_Rukiga	eɲindo	e ɲ i n d o
8617	one	JE14_Rukiga	emwe	e m w e
8618	person	JE14_Rukiga	omuntu	o m u n t u
8619	rain	JE14_Rukiga	enjura	e n j u r a
8620	road	JE14_Rukiga	omuhanda	o m u h a n d a
8621	root	JE14_Rukiga	omuzi	o m u z i
8622	salt	JE14_Rukiga	chemin	c h e m i n
